site,sage_id,node_id,location,campus_site,hf,timestamp_corr,time_elapsed_days,gw_cond,gw_depth,gw_temp,temp_15,temp_30,temp_45,temp_60,vwc_15,vwc_30,vwc_45,vwc_60,air_temp,bp,rel_humid,vp_deficit_kpa,in_long,in_short,out_long,out_short,solar_voltage,timestamp,sunlight,sunlight_hours
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,12.018,2025-05-10 18:30:00,9.770833333,4639,1400,9.6,13.91,13,12.31,11.75,28.476,34.134,69.75,73.239,12.07,1004.78,49.61,0.709,348,63.8,379.5,49.7,11.991,2025-05-10 18:30:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,8.19,2025-05-10 19:00:00,9.791666667,4637,1399,9.6,13.94,13.03,12.31,11.75,28.444,34.22,69.702,72.988,12.28,1004.69,47.08,0.755,351.4,134.3,377.3,29.6,0,2025-05-10 19:00:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,5.443,2025-05-10 19:30:00,9.8125,4639,1399,9.6,13.94,13.06,12.34,11.75,28.46,34.113,69.846,73.239,11.73,1004.66,50.54,0.68,343.9,28.7,369.9,7.9,0,2025-05-10 19:30:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,2.998,2025-05-10 20:00:00,9.833333333,4646,1397,9.6,13.91,13.09,12.34,11.75,28.46,34.155,69.75,73.138,11.13,1004.78,49.43,0.668,338.3,2.5,364.8,0.8,0.008,2025-05-10 20:00:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,0.422,2025-05-10 20:30:00,9.854166667,4647,1395,9.6,13.88,13.13,12.34,11.75,28.46,34.134,69.654,73.088,10.6,1004.84,49.03,0.651,336.1,-0.4,362,0,0,2025-05-10 20:30:00,FALSE,0
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-1.967,2025-05-10 21:00:00,9.875,4637,1394,9.6,13.81,13.16,12.34,11.75,28.476,34.113,69.654,73.088,10.89,1005.13,45.95,0.703,337.3,-0.5,361.1,-0.1,0,2025-05-10 21:00:00,FALSE,0
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-3.805,2025-05-10 21:30:00,9.895833333,4645,1394,9.6,13.75,13.19,12.34,11.75,28.492,34.113,69.798,73.138,10.28,1005.28,53.42,0.582,333.7,-0.5,359.3,0.1,0.032,2025-05-10 21:30:00,FALSE,0
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-5.322,2025-05-10 22:00:00,9.916666667,4635,1392,9.6,13.69,13.22,12.37,11.75,28.492,34.155,69.606,73.038,9.7,1005.44,57.67,0.509,332.7,-0.5,359.4,0.1,0,2025-05-10 22:00:00,FALSE,0
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-6.636,2025-05-10 22:30:00,9.9375,4638,1393,9.6,13.59,13.22,12.37,11.75,28.508,34.113,69.654,73.239,9.25,1005.56,61.58,0.448,331.2,-0.6,356,-0.1,0,2025-05-10 22:30:00,FALSE,0
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-7.675,2025-05-10 23:00:00,9.958333333,4637,1392,9.6,13.53,13.25,12.37,11.72,28.524,34.091,69.654,73.239,9.87,1005.44,53.86,0.561,332.1,-0.4,358.3,0.2,0.008,2025-05-10 23:00:00,FALSE,0
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-8.552,2025-05-10 23:30:00,9.979166667,4642,1391,9.6,13.44,13.22,12.37,11.75,28.556,34.113,69.75,72.988,9.39,1005.5,59.86,0.472,330.1,-0.5,355.6,0,0,2025-05-10 23:30:00,FALSE,0
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-9.28,2025-05-11 00:00:00,10,4630,1391,9.6,13.37,13.25,12.37,11.75,28.556,34.113,69.798,73.088,8.98,1005.5,64.87,0.402,327.5,-0.5,354.3,0.1,0,2025-05-11 00:00:00,FALSE,0
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-9.856,2025-05-11 00:30:00,10.02083333,4643,1388,9.6,13.28,13.22,12.41,11.75,28.556,34.113,69.654,73.138,8.66,1005.84,69.38,0.343,325.3,-0.5,349,0,0,2025-05-11 00:30:00,FALSE,0
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-10.441,2025-05-11 01:00:00,10.04166667,4635,1388,9.6,13.19,13.22,12.41,11.75,28.556,34.07,69.606,72.988,7.71,1005.5,75.79,0.254,322.5,-0.4,347.7,0,0,2025-05-11 01:00:00,FALSE,0
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-11.253,2025-05-11 01:30:00,10.0625,4635,1387,9.6,13.13,13.22,12.41,11.72,28.556,34.049,69.558,72.988,7.7,1005.78,76.43,0.247,324.3,-0.6,347.1,-0.2,0,2025-05-11 01:30:00,FALSE,0
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-11.809,2025-05-11 02:00:00,10.08333333,4643,1386,9.6,13.03,13.19,12.44,11.75,28.62,34.07,69.702,73.188,7.88,1005.72,75.59,0.259,323.9,-0.6,347.9,0,0,2025-05-11 02:00:00,FALSE,0
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-12.097,2025-05-11 02:30:00,10.10416667,4632,1386,9.6,12.97,13.19,12.44,11.75,28.62,34.049,69.702,73.038,7.57,1005.59,77,0.239,324.4,-0.4,346.3,-0.1,0,2025-05-11 02:30:00,FALSE,0
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-12.371,2025-05-11 03:00:00,10.125,4631,1385,9.6,12.88,13.16,12.44,11.75,28.588,34.113,69.75,72.938,7.23,1005.59,79.98,0.203,323.8,-0.3,345.9,-0.1,0,2025-05-11 03:00:00,FALSE,0
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-12.84,2025-05-11 03:30:00,10.14583333,4631,1384,9.6,12.78,13.13,12.44,11.72,28.701,34.091,69.702,73.088,6.92,1005.5,81.49,0.184,323,-0.2,343.6,0,0,2025-05-11 03:30:00,FALSE,0
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-13.28,2025-05-11 04:00:00,10.16666667,4645,1385,9.6,12.72,13.09,12.44,11.75,28.636,34.134,69.606,72.988,7.35,1005.34,80.63,0.198,323.8,-0.3,345.3,0.1,0.008,2025-05-11 04:00:00,FALSE,0
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-13.475,2025-05-11 04:30:00,10.1875,4633,1385,9.6,12.63,13.06,12.44,11.75,28.636,34.134,69.606,72.938,7.41,1005.53,81.34,0.192,324.3,-0.1,346.8,0.2,0,2025-05-11 04:30:00,FALSE,0
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-13.461,2025-05-11 05:00:00,10.20833333,4642,1384,9.6,12.56,13.06,12.47,11.75,28.701,34.113,69.654,72.988,7.43,1005.69,82.53,0.18,324.9,-0.4,346.7,0,0,2025-05-11 05:00:00,FALSE,0
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-13.304,2025-05-11 05:30:00,10.22916667,4633,1384,9.6,12.5,13,12.44,11.75,28.685,34.134,69.654,72.888,7.36,1005.69,84.63,0.158,324.9,1.4,346.5,0.5,0,2025-05-11 05:30:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-13.239,2025-05-11 06:00:00,10.25,4637,1380,9.6,12.41,12.97,12.47,11.75,28.717,34.07,69.606,72.988,7.43,1006.28,85.57,0.149,327.6,12,350.4,2.8,0,2025-05-11 06:00:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-13.123,2025-05-11 06:30:00,10.27083333,4633,1378,9.6,12.34,12.94,12.47,11.75,28.75,34.134,69.558,73.088,8.74,1006.41,81.95,0.203,338.3,91.8,360.2,22.4,0.008,2025-05-11 06:30:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-12.26,2025-05-11 07:00:00,10.29166667,4637,1379,9.6,12.28,12.91,12.47,11.75,28.75,34.113,69.654,72.838,9.8,1006.66,78.68,0.258,340.1,49.5,363.3,19.4,0.008,2025-05-11 07:00:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-10.645,2025-05-11 07:30:00,10.3125,4631,1378,9.6,12.22,12.88,12.47,11.75,28.766,34.113,69.606,72.888,10.54,1006.97,77.71,0.283,344.2,60.2,368,19.3,0.008,2025-05-11 07:30:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-9.025,2025-05-11 08:00:00,10.33333333,4638,1377,9.6,12.19,12.84,12.44,11.75,28.717,34.134,69.558,72.888,11.37,1007,74.91,0.337,352.7,141.5,376.9,43.7,0.016,2025-05-11 08:00:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-6.946,2025-05-11 08:30:00,10.35416667,4637,1376,9.6,12.16,12.81,12.44,11.75,28.782,34.155,69.75,72.938,12.54,1007.09,71.32,0.416,355.2,122.6,387.8,71.3,0,2025-05-11 08:30:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-4.042,2025-05-11 09:00:00,10.375,4634,1377,9.7,12.16,12.75,12.44,11.75,28.766,34.091,69.415,72.988,13.3,1007.31,66.6,0.509,380.2,590.9,397.6,117.4,0,2025-05-11 09:00:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,0.831,2025-05-11 09:30:00,10.39583333,4631,1376,9.7,12.16,12.75,12.44,11.75,28.766,34.134,69.702,72.938,13.54,1007.22,69.26,0.476,366.2,122.9,407.8,111.2,0,2025-05-11 09:30:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,5.466,2025-05-11 10:00:00,10.41666667,4634,1375,9.7,12.19,12.69,12.44,11.75,28.733,34.113,69.558,72.888,14.12,1007.06,66.66,0.536,367.2,130.1,408.1,89.9,0,2025-05-11 10:00:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,7.591,2025-05-11 10:30:00,10.4375,4635,1374,9.7,12.31,12.69,12.41,11.75,28.685,34.091,69.606,73.038,14.91,1006.78,62.19,0.64,399.7,831.1,406.8,94.7,0,2025-05-11 10:30:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,47.388,2025-05-11 11:00:00,10.45833333,1587,151,10.7,12.75,12.84,13,12.22,38.978,37.026,35.834,33.985,15.92,1005.31,60.62,0.711,306.1,826.7,466.8,153.3,0.024,2025-05-11 11:00:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,8.055,2025-05-11 11:30:00,10.47916667,4632,1374,9.7,12.56,12.63,12.41,11.75,28.685,34.091,69.606,72.888,15.42,1006.47,61.5,0.673,377.9,155.7,411.5,88.1,0.008,2025-05-11 11:30:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,10.779,2025-05-11 12:00:00,10.5,4632,1373,9.7,12.66,12.63,12.41,11.75,28.636,34.091,69.415,72.838,15.8,1006.13,59.74,0.721,375.5,146.5,417,94.7,14.271,2025-05-11 12:00:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,14.997,2025-05-11 12:30:00,10.52083333,4632,1373,9.7,12.75,12.63,12.37,11.75,28.604,34.113,69.463,72.938,16.95,1005.84,54.01,0.887,390.2,374.7,419.9,100.2,0,2025-05-11 12:30:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,27.02,2025-05-11 13:00:00,10.54166667,1591,148,10.7,14.16,12.81,12.94,12.22,38.978,37.05,35.788,33.985,18.78,1004.44,51.54,1.048,417.3,983.5,440.6,145.1,0,2025-05-11 13:00:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,37.656,2025-05-11 13:30:00,10.5625,4635,1373,9.7,12.94,12.66,12.37,11.75,28.476,34.007,69.415,72.838,17.7,1005.28,54.53,0.919,413,967.8,434.5,121.3,14.271,2025-05-11 13:30:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,36.301,2025-05-11 14:00:00,10.58333333,4636,1372,9.7,13.13,12.66,12.34,11.75,28.46,34.049,69.558,72.988,17.15,1005.19,54.76,0.883,392.6,935.2,425.6,107.9,0.008,2025-05-11 14:00:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,33.883,2025-05-11 14:30:00,10.60416667,4631,1372,9.7,13.34,12.69,12.34,11.75,28.412,33.985,69.558,72.938,16.53,1004.72,56.72,0.812,402.5,503.4,415.1,74.2,0,2025-05-11 14:30:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,29.707,2025-05-11 15:00:00,10.625,4630,1371,9.7,13.53,12.69,12.34,11.75,28.349,33.985,69.415,72.938,17.01,1004.56,49.93,0.969,383.8,195.2,405.7,52.4,14.271,2025-05-11 15:00:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,24.816,2025-05-11 15:30:00,10.64583333,4634,1371,9.7,13.69,12.75,12.31,11.75,28.365,33.964,69.606,72.838,17.48,1004.09,47.44,1.047,387.7,696.5,410.7,62.7,0,2025-05-11 15:30:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,24.18,2025-05-11 16:00:00,10.66666667,4629,1370,9.7,13.81,12.78,12.31,11.75,28.286,33.964,69.367,72.738,17.01,1003.69,46.68,1.032,383,322.3,407.1,69.2,0,2025-05-11 16:00:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,23.772,2025-05-11 16:30:00,10.6875,4630,1368,9.7,13.91,12.84,12.31,11.75,28.223,33.964,69.558,72.938,16.8,1003.5,50.92,0.937,383,134.9,409.3,75,0.008,2025-05-11 16:30:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,22.417,2025-05-11 17:00:00,10.70833333,4631,1368,9.7,14,12.88,12.31,11.75,28.192,33.943,69.51,72.888,16.78,1003.22,52.39,0.908,389.1,92.5,414.7,92.5,0.024,2025-05-11 17:00:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,22.811,2025-05-11 17:30:00,10.72916667,4626,1367,9.7,14.09,12.94,12.31,11.75,28.145,33.922,69.558,72.788,16.86,1003.03,47.63,1.004,391.8,428.4,410.2,92.9,0.008,2025-05-11 17:30:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,21.818,2025-05-11 18:00:00,10.75,4628,1368,9.7,14.16,13,12.31,11.75,28.145,33.901,69.463,72.838,16.84,1002.41,49.77,0.962,392.3,338.4,410,77.8,0,2025-05-11 18:00:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,18.482,2025-05-11 18:30:00,10.77083333,4632,1368,9.7,14.25,13.03,12.31,11.75,28.114,33.901,69.415,72.788,15.94,1002.34,51.41,0.878,370.6,58.3,396.5,37.6,0,2025-05-11 18:30:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,15.132,2025-05-11 19:00:00,10.79166667,4631,1367,9.7,14.28,13.09,12.31,11.75,28.098,33.901,69.463,72.838,14.97,1001.84,53,0.798,370,142.2,391.4,34.2,0,2025-05-11 19:00:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,12.292,2025-05-11 19:30:00,10.8125,4634,1365,9.7,14.31,13.16,12.34,11.72,28.098,33.837,69.463,72.838,14.46,1002.09,54.76,0.743,365,55.5,382.7,9.6,9.976,2025-05-11 19:30:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,9.652,2025-05-11 20:00:00,10.83333333,4630,1364,9.7,14.34,13.19,12.31,11.75,28.098,33.859,69.415,72.838,12.65,1002.06,61.67,0.56,353.1,3.6,373.8,1.1,0,2025-05-11 20:00:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,6.807,2025-05-11 20:30:00,10.85416667,4629,1364,9.7,14.31,13.25,12.34,11.75,28.082,33.859,69.415,72.738,11.83,1001.94,65.67,0.475,349,-0.5,367.7,0,0,2025-05-11 20:30:00,FALSE,0
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,4.009,2025-05-11 21:00:00,10.875,4627,1364,9.7,14.28,13.28,12.34,11.75,28.114,33.859,69.367,72.938,11.58,1002.13,66.12,0.461,346.5,-0.3,366.6,0,0,2025-05-11 21:00:00,FALSE,0
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,1.485,2025-05-11 21:30:00,10.89583333,4633,1363,9.7,14.25,13.34,12.34,11.72,28.114,33.837,69.463,72.738,11.15,1002.25,68.94,0.411,344.7,-0.3,364.1,0,0,2025-05-11 21:30:00,FALSE,0
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-0.529,2025-05-11 22:00:00,10.91666667,4633,1363,9.7,14.22,13.37,12.37,11.72,28.114,33.837,69.415,72.588,10.58,1002.38,71.44,0.364,343.2,-0.5,360.3,-0.1,0,2025-05-11 22:00:00,FALSE,0
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-2.297,2025-05-11 22:30:00,10.9375,4628,1362,9.7,14.16,13.41,12.37,11.72,28.129,33.859,69.415,72.688,9.98,1002.41,73.46,0.325,341.5,-0.4,358.3,-0.2,0,2025-05-11 22:30:00,FALSE,0
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-3.814,2025-05-11 23:00:00,10.95833333,4627,1362,9.7,14.09,13.44,12.41,11.72,28.129,33.859,69.319,72.588,10,1002.31,72.8,0.333,341.4,-0.2,357.3,-0.2,0,2025-05-11 23:00:00,FALSE,0
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-5.243,2025-05-11 23:30:00,10.97916667,4625,1361,9.7,14.03,13.44,12.41,11.72,28.098,33.88,69.463,72.638,9.89,1002.03,74.74,0.307,340,-0.4,356.3,-0.1,0,2025-05-11 23:30:00,FALSE,0
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-6.482,2025-05-12 00:00:00,11,4631,1360,9.7,13.94,13.47,12.44,11.75,28.176,33.837,69.224,72.738,9.63,1001.72,76.77,0.278,338.7,-0.4,355,-0.1,0,2025-05-12 00:00:00,FALSE,0
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-7.494,2025-05-12 00:30:00,11.02083333,4630,1361,9.7,13.88,13.47,12.44,11.72,28.192,33.816,69.367,72.738,9.35,1001.59,80.42,0.23,338.7,-0.3,355.8,0,0,2025-05-12 00:30:00,FALSE,0
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-8.315,2025-05-12 01:00:00,11.04166667,4621,1360,9.7,13.78,13.47,12.44,11.75,28.192,33.816,69.224,72.638,8.98,1001.47,82.99,0.195,338.2,-0.3,354.1,-0.1,0.008,2025-05-12 01:00:00,FALSE,0
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-8.997,2025-05-12 01:30:00,11.0625,4632,1358,9.7,13.72,13.47,12.47,11.72,28.207,33.816,69.367,72.688,8.95,1001.25,83.71,0.186,338,-0.4,354.5,0,0,2025-05-12 01:30:00,FALSE,0
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-9.55,2025-05-12 02:00:00,11.08333333,4623,1359,9.7,13.62,13.47,12.47,11.75,28.207,33.816,69.319,72.588,8.59,1001.09,85.74,0.159,338.5,-0.2,354.5,0,0.008,2025-05-12 02:00:00,FALSE,0
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-9.93,2025-05-12 02:30:00,11.10416667,4629,1358,9.7,13.56,13.47,12.5,11.75,28.239,33.795,69.319,72.738,8.87,1000.78,87.78,0.139,339,-0.3,354.7,-0.1,0,2025-05-12 02:30:00,FALSE,0
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-10.199,2025-05-12 03:00:00,11.125,4632,1358,9.7,13.47,13.44,12.5,11.75,28.27,33.837,69.367,72.638,8.98,1000.66,88.15,0.136,340,-0.2,354.8,0,0,2025-05-12 03:00:00,FALSE,0
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-10.413,2025-05-12 03:30:00,11.14583333,4628,1356,9.7,13.41,13.44,12.5,11.75,28.27,33.795,69.415,72.638,8.62,1000.66,89.55,0.117,339.5,-0.2,354.9,0,0,2025-05-12 03:30:00,FALSE,0
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-10.524,2025-05-12 04:00:00,11.16666667,4626,1358,9.7,13.34,13.41,12.53,11.75,28.239,33.837,69.367,72.788,8.9,1000.38,90.84,0.104,340.5,-0.2,354.5,0,0,2025-05-12 04:00:00,FALSE,0
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-10.608,2025-05-12 04:30:00,11.1875,4632,1357,9.7,13.25,13.41,12.53,11.75,28.286,33.816,69.415,72.688,9.19,1000.13,89.23,0.125,342.7,-0.3,355.9,-0.2,0,2025-05-12 04:30:00,FALSE,0
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-10.659,2025-05-12 05:00:00,11.20833333,4627,1356,9.7,13.19,13.37,12.53,11.75,28.317,33.859,69.271,72.588,9.21,1000.09,90.45,0.111,342.6,-0.2,355.6,-0.2,0,2025-05-12 05:00:00,FALSE,0
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-10.622,2025-05-12 05:30:00,11.22916667,4627,1356,9.7,13.13,13.34,12.56,11.75,28.302,33.837,69.224,72.588,9.1,1000.03,90.89,0.105,342.3,2.4,355.6,0.6,0,2025-05-12 05:30:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-10.626,2025-05-12 06:00:00,11.25,4624,1355,9.7,13.06,13.31,12.56,11.75,28.286,33.816,69.367,72.738,9.32,1000.06,89.83,0.119,343.7,16.7,359.2,4.3,0,2025-05-12 06:00:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-10.362,2025-05-12 06:30:00,11.27083333,4622,1355,9.7,13,13.31,12.56,11.75,28.349,33.795,69.224,72.688,11.01,1000.09,84.61,0.202,357.5,102.7,370.2,19.8,0,2025-05-12 06:30:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-9.378,2025-05-12 07:00:00,11.29166667,4627,1354,9.7,12.94,13.28,12.56,11.78,28.349,33.859,69.367,72.688,12.95,1000.28,74.8,0.375,361.9,62.8,378,21.2,0,2025-05-12 07:00:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-7.554,2025-05-12 07:30:00,11.3125,4625,1354,9.7,12.91,13.25,12.56,11.78,28.381,33.859,69.319,72.588,14.16,999.94,66.68,0.537,366.9,70.3,382.2,20.2,0,2025-05-12 07:30:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-5.689,2025-05-12 08:00:00,11.33333333,4624,1352,9.7,12.88,13.22,12.56,11.78,28.365,33.816,69.463,72.638,15.74,999.94,64.59,0.632,382.8,212,395.9,44.1,0,2025-05-12 08:00:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-3.114,2025-05-12 08:30:00,11.35416667,4621,1351,9.7,12.84,13.19,12.56,11.78,28.365,33.88,69.224,72.738,17.03,999.84,60.26,0.77,387.6,289.6,405.2,70.4,0.008,2025-05-12 08:30:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,0.274,2025-05-12 09:00:00,11.375,4626,1350,9.7,12.84,13.16,12.56,11.78,28.333,33.816,69.319,72.688,17.72,999.5,54.14,0.928,403.9,404.5,414,85.6,0.016,2025-05-12 09:00:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,4.947,2025-05-12 09:30:00,11.39583333,4629,1351,9.7,12.88,13.13,12.56,11.78,28.349,33.859,69.367,72.439,17.46,999.03,58.52,0.826,400,333.7,421,99.4,0,2025-05-12 09:30:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,8.482,2025-05-12 10:00:00,11.41666667,4624,1351,9.7,12.94,13.13,12.56,11.81,28.317,33.816,69.224,72.538,18.8,998.53,52.19,1.036,395.5,140.1,420,74.2,0,2025-05-12 10:00:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,10.659,2025-05-12 10:30:00,11.4375,4624,1349,9.7,13.03,13.09,12.56,11.78,28.302,33.795,69.367,72.488,19.04,998.28,54.98,0.99,411.6,457.1,420.9,64.4,0.008,2025-05-12 10:30:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,11.693,2025-05-12 11:00:00,11.45833333,4619,1349,9.7,13.16,13.09,12.56,11.81,28.27,33.816,69.224,72.538,18.85,997.91,50.25,1.08,395.3,204.9,422.2,86.7,0,2025-05-12 11:00:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,13.795,2025-05-12 11:30:00,11.47916667,4624,1348,9.7,13.28,13.09,12.56,11.81,28.254,33.753,69.176,72.439,18.76,997.78,50.01,1.08,398.4,205,421.9,83.8,0.008,2025-05-12 11:30:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,16.556,2025-05-12 12:00:00,11.5,4623,1349,9.7,13.41,13.06,12.56,11.81,28.176,33.816,69.129,72.488,18.62,997.25,49.99,1.071,403.4,277.1,416.1,62,0,2025-05-12 12:00:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,19.373,2025-05-12 12:30:00,11.52083333,4625,1349,9.7,13.53,13.09,12.56,11.81,28.114,33.774,69.224,72.538,18.8,996.78,51.63,1.048,414.3,288.4,421.8,64.6,14.843,2025-05-12 12:30:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,23.777,2025-05-12 13:00:00,11.54166667,4621,1349,9.7,13.62,13.09,12.56,11.81,28.051,33.711,69.176,72.588,19.78,996.41,56.8,0.994,443.8,829.6,447.9,141.4,14.392,2025-05-12 13:00:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,28.5,2025-05-12 13:30:00,11.5625,4620,1348,9.7,13.75,13.09,12.53,11.81,28.051,33.711,69.224,72.538,19.58,995.72,49.89,1.139,423.4,421.1,427.4,90.1,0.016,2025-05-12 13:30:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,29.684,2025-05-12 14:00:00,11.58333333,4624,1347,9.7,13.88,13.13,12.53,11.81,28.005,33.711,69.271,72.488,18.36,995.5,54.05,0.968,412.1,231.5,415.4,50.8,0,2025-05-12 14:00:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,27.665,2025-05-12 14:30:00,11.60416667,4623,1347,9.7,14.03,13.16,12.53,11.81,27.958,33.732,69.081,72.588,19.06,994.78,52.27,1.05,414.8,199.2,416.6,47,14.239,2025-05-12 14:30:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,25.647,2025-05-12 15:00:00,11.625,4620,1348,9.7,14.19,13.19,12.53,11.81,27.897,33.711,69.319,72.488,20.55,994.47,49.98,1.208,415.7,222.5,427.2,69.5,14.763,2025-05-12 15:00:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,25.206,2025-05-12 15:30:00,11.64583333,4623,1347,9.7,14.31,13.22,12.53,11.81,27.851,33.67,69.271,72.389,20.77,993.75,49.81,1.228,423.8,536.8,426.6,70.1,0,2025-05-12 15:30:00,TRUE,0.5
