site,sage_id,node_id,location,campus_site,hf,timestamp_corr,time_elapsed_days,gw_cond,gw_depth,gw_temp,temp_15,temp_30,temp_45,temp_60,vwc_15,vwc_30,vwc_45,vwc_60,air_temp,bp,rel_humid,vp_deficit_kpa,in_long,in_short,out_long,out_short,solar_voltage,timestamp,sunlight,sunlight_hours
"NU, Grove",W099,MNLA4O104,Grove,NU,36.835,2025-05-06 17:30:00,5.729166667,1180,1083,9.7,13.88,12.09,11.69,11.56,29.787,26.394,24.499,21.92,17.7,995.63,64.06,0.727,353.4,202.1,425.2,51.5,0.008,2025-05-06 17:30:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,34.25,2025-05-06 18:00:00,5.75,1182,1081,9.7,14.06,12.16,11.69,11.56,29.735,26.367,24.487,21.92,14.45,996.25,79.04,0.344,344,138,406,17.5,0,2025-05-06 18:00:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,29.132,2025-05-06 18:30:00,5.770833333,1182,1082,9.7,14.19,12.22,11.69,11.56,29.718,26.325,24.534,21.92,13.39,996.81,80.28,0.302,336.2,63.9,395.5,14.6,0,2025-05-06 18:30:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,22.867,2025-05-06 19:00:00,5.791666667,1183,1081,9.7,14.31,12.31,11.72,11.56,29.701,26.339,24.499,21.884,14.71,996.78,75.37,0.411,341.1,50.7,396.5,6.2,4.343,2025-05-06 19:00:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,17.673,2025-05-06 19:30:00,5.8125,1181,1082,9.7,14.41,12.37,11.72,11.56,29.667,26.298,24.475,21.893,14.27,996.72,76.17,0.387,337.4,9.5,391,2.1,0,2025-05-06 19:30:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,13.264,2025-05-06 20:00:00,5.833333333,1180,1080,9.7,14.5,12.47,11.75,11.56,29.649,26.311,24.487,21.902,14.04,996.91,76.72,0.373,336.2,0.1,387.2,0.4,0,2025-05-06 20:00:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,9.262,2025-05-06 20:30:00,5.854166667,1182,1081,9.7,14.53,12.53,11.78,11.56,29.649,26.27,24.475,21.893,14.24,996.97,77.49,0.365,336.2,-0.4,385.6,0.2,0,2025-05-06 20:30:00,FALSE,0
"NU, Grove",W099,MNLA4O104,Grove,NU,6.025,2025-05-06 21:00:00,5.875,1181,1080,9.7,14.56,12.63,11.81,11.56,29.632,26.284,24.487,21.893,14.07,997.03,77.63,0.359,335.8,-0.6,383.8,0.1,0,2025-05-06 21:00:00,FALSE,0
"NU, Grove",W099,MNLA4O104,Grove,NU,3.388,2025-05-06 21:30:00,5.895833333,1182,1080,9.7,14.56,12.69,11.84,11.56,29.598,26.257,24.463,21.875,13.76,997.59,82.51,0.275,334.8,-0.6,383,0.2,0,2025-05-06 21:30:00,FALSE,0
"NU, Grove",W099,MNLA4O104,Grove,NU,1.21,2025-05-06 22:00:00,5.916666667,1182,1081,9.7,14.56,12.75,11.88,11.56,29.564,26.243,24.463,21.902,13.2,997.56,85.21,0.224,331,-0.6,380.6,0.2,0,2025-05-06 22:00:00,FALSE,0
"NU, Grove",W099,MNLA4O104,Grove,NU,-0.534,2025-05-06 22:30:00,5.9375,1182,1079,9.7,14.56,12.81,11.88,11.56,29.598,26.229,24.475,21.884,12.83,997.41,83.19,0.249,332.4,-0.5,378.7,0.2,0,2025-05-06 22:30:00,FALSE,0
"NU, Grove",W099,MNLA4O104,Grove,NU,-2.126,2025-05-06 23:00:00,5.958333333,1182,1083,9.7,14.5,12.88,11.94,11.59,29.547,26.202,24.44,21.893,12.59,997.25,83.18,0.245,332.9,-0.4,377.6,0.1,0,2025-05-06 23:00:00,FALSE,0
"NU, Grove",W099,MNLA4O104,Grove,NU,-3.445,2025-05-06 23:30:00,5.979166667,1182,1081,9.7,14.47,12.94,11.94,11.59,29.581,26.188,24.44,21.866,12.59,997.25,87.7,0.179,332.2,-0.5,376.7,0.2,0,2025-05-06 23:30:00,FALSE,0
"NU, Grove",W099,MNLA4O104,Grove,NU,-4.503,2025-05-07 00:00:00,6,1182,1079,9.7,14.44,12.97,12,11.59,29.581,26.188,24.451,21.866,12.14,997.5,90.07,0.14,330.4,-0.5,375.3,0.2,0,2025-05-07 00:00:00,FALSE,0
"NU, Grove",W099,MNLA4O104,Grove,NU,-5.415,2025-05-07 00:30:00,6.020833333,1182,1080,9.7,14.38,13,12.03,11.63,29.598,26.188,24.428,21.884,11.46,997.34,89.79,0.138,328,-0.6,373.4,0.2,0,2025-05-07 00:30:00,FALSE,0
"NU, Grove",W099,MNLA4O104,Grove,NU,-6.28,2025-05-07 01:00:00,6.041666667,1182,1080,9.7,14.31,13.06,12.06,11.63,29.581,26.161,24.393,21.848,11.21,997.28,90.62,0.125,327.6,-0.5,372.2,0.2,0.016,2025-05-07 01:00:00,FALSE,0
"NU, Grove",W099,MNLA4O104,Grove,NU,-7.126,2025-05-07 01:30:00,6.0625,1183,1081,9.7,14.25,13.06,12.09,11.63,29.598,26.148,24.428,21.839,10.95,997.25,91.15,0.116,327.3,-0.4,370.9,0.2,0,2025-05-07 01:30:00,FALSE,0
"NU, Grove",W099,MNLA4O104,Grove,NU,-7.873,2025-05-07 02:00:00,6.083333333,1183,1080,9.7,14.19,13.09,12.12,11.66,29.581,26.148,24.44,21.857,11.08,997.06,91.1,0.117,327.3,-0.4,370.8,0.2,0,2025-05-07 02:00:00,FALSE,0
"NU, Grove",W099,MNLA4O104,Grove,NU,-8.473,2025-05-07 02:30:00,6.104166667,1182,1080,9.7,14.13,13.13,12.16,11.66,29.598,26.148,24.428,21.857,11.16,997.19,92.18,0.104,326.5,-0.2,370.8,0.3,0,2025-05-07 02:30:00,FALSE,0
"NU, Grove",W099,MNLA4O104,Grove,NU,-8.993,2025-05-07 03:00:00,6.125,1182,1080,9.7,14.06,13.13,12.16,11.69,29.581,26.12,24.405,21.866,10.94,997,92.22,0.101,326.1,-0.4,370.1,0.2,0,2025-05-07 03:00:00,FALSE,0
"NU, Grove",W099,MNLA4O104,Grove,NU,-9.479,2025-05-07 03:30:00,6.145833333,1181,1080,9.7,14,13.16,12.19,11.69,29.598,26.093,24.393,21.848,11.04,997,92.4,0.1,326.4,-0.3,370.1,0.2,0,2025-05-07 03:30:00,FALSE,0
"NU, Grove",W099,MNLA4O104,Grove,NU,-9.853,2025-05-07 04:00:00,6.166666667,1182,1078,9.7,13.94,13.16,12.22,11.69,29.581,26.093,24.393,21.848,11.23,997.5,91.47,0.114,326.4,-0.5,369,0.2,0,2025-05-07 04:00:00,FALSE,0
"NU, Grove",W099,MNLA4O104,Grove,NU,-10.117,2025-05-07 04:30:00,6.1875,1183,1078,9.7,13.88,13.16,12.25,11.72,29.581,26.08,24.369,21.848,11.09,997.56,90.42,0.126,328.3,-0.6,369.1,0.2,0,2025-05-07 04:30:00,FALSE,0
"NU, Grove",W099,MNLA4O104,Grove,NU,-10.278,2025-05-07 05:00:00,6.208333333,1183,1076,9.7,13.81,13.16,12.28,11.72,29.615,26.08,24.381,21.848,11.26,998.31,88.48,0.154,331.2,-0.3,370.1,0.1,0,2025-05-07 05:00:00,FALSE,0
"NU, Grove",W099,MNLA4O104,Grove,NU,-10.42,2025-05-07 05:30:00,6.229166667,1182,1076,9.7,13.72,13.16,12.28,11.75,29.632,26.08,24.358,21.848,11.4,998.28,87.88,0.163,333.3,5.1,369.8,1.3,0,2025-05-07 05:30:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,-10.358,2025-05-07 06:00:00,6.25,1183,1074,9.7,13.66,13.16,12.31,11.75,29.615,26.08,24.346,21.839,11.69,999.19,90.27,0.133,333.7,26.4,373.5,5.4,14.626,2025-05-07 06:00:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,-9.867,2025-05-07 06:30:00,6.270833333,1182,1075,9.8,13.59,13.16,12.31,11.78,29.581,26.039,24.323,21.83,12.01,999.47,90.48,0.133,335.4,51.9,378.2,9.9,0,2025-05-07 06:30:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,-8.553,2025-05-07 07:00:00,6.291666667,1184,1076,9.8,13.53,13.13,12.34,11.78,29.632,26.053,24.358,21.821,13,999.56,83.23,0.251,337.7,77.1,381.9,14.4,0,2025-05-07 07:00:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,-6.63,2025-05-07 07:30:00,6.3125,1183,1077,9.8,13.47,13.13,12.34,11.81,29.581,26.053,24.346,21.839,13.59,999.44,80.6,0.301,338.5,200.4,389.3,39,0,2025-05-07 07:30:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,-3.771,2025-05-07 08:00:00,6.333333333,1183,1075,9.8,13.41,13.09,12.37,11.81,29.632,26.039,24.323,21.813,14.27,999.84,77.67,0.363,345.1,299.7,405.2,55.6,0,2025-05-07 08:00:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,1.493,2025-05-07 08:30:00,6.354166667,1184,1076,9.8,13.37,13.09,12.37,11.84,29.632,26.053,24.311,21.839,14.47,999.94,76.61,0.385,344.6,175.4,402.2,37.8,0.008,2025-05-07 08:30:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,6.417,2025-05-07 09:00:00,6.375,1182,1076,9.8,13.34,13.06,12.37,11.84,29.598,26.026,24.323,21.83,14.96,999.72,74.64,0.431,348.6,202.4,405.4,41.3,0,2025-05-07 09:00:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,8.718,2025-05-07 09:30:00,6.395833333,1183,1076,9.8,13.34,13.06,12.41,11.84,29.632,26.039,24.299,21.821,14.65,999.47,76.28,0.395,347,250.9,413,58.1,0,2025-05-07 09:30:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,12.253,2025-05-07 10:00:00,6.416666667,1183,1074,9.8,13.34,13.06,12.41,11.88,29.615,26.053,24.299,21.839,15.26,999.75,75.21,0.429,346.7,247.8,426.7,72.7,14.481,2025-05-07 10:00:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,17.758,2025-05-07 10:30:00,6.4375,1185,1075,9.8,13.37,13.03,12.41,11.88,29.581,26.013,24.323,21.83,14.06,1000.16,72.82,0.435,338.7,285.9,412.2,61.5,14.449,2025-05-07 10:30:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,18.013,2025-05-07 11:00:00,6.458333333,1183,1073,9.8,13.41,13,12.41,11.88,29.581,25.986,24.288,21.83,12.45,1000.91,78.57,0.309,334.9,434.3,405.6,70.2,14.473,2025-05-07 11:00:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,15.896,2025-05-07 11:30:00,6.479166667,1182,1073,9.8,13.47,13,12.41,11.91,29.581,26.039,24.288,21.813,12,1001.09,77.66,0.313,334.5,502,413.1,102.7,0.008,2025-05-07 11:30:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,15.334,2025-05-07 12:00:00,6.5,1185,1072,9.8,13.56,13,12.41,11.91,29.547,25.999,24.288,21.813,10.29,1001.44,80.2,0.248,332.2,423.7,411,78.4,0,2025-05-07 12:00:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,18.732,2025-05-07 12:30:00,6.520833333,1182,1074,9.8,13.66,13,12.41,11.91,29.598,25.999,24.288,21.821,9.77,1001.38,79.79,0.244,332.1,419.3,423.2,125.6,0,2025-05-07 12:30:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,25.087,2025-05-07 13:00:00,6.541666667,1183,1074,9.8,13.75,13,12.41,11.94,29.581,25.986,24.276,21.804,9.72,1001.22,78.49,0.259,330.8,614.2,416.2,104.4,0,2025-05-07 13:00:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,30.574,2025-05-07 13:30:00,6.5625,1185,1076,9.8,13.84,13,12.44,11.94,29.547,25.986,24.265,21.813,8.93,1001.09,80.42,0.223,328.5,656.7,412.9,113.7,16.318,2025-05-07 13:30:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,33.315,2025-05-07 14:00:00,6.583333333,1183,1077,9.8,13.91,13,12.44,11.94,29.513,25.986,24.253,21.804,9.64,1000.56,78.9,0.252,328.4,813.7,434.6,143,14.473,2025-05-07 14:00:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,36.622,2025-05-07 14:30:00,6.604166667,1184,1073,9.8,14,13.03,12.44,11.94,29.479,25.946,24.288,21.83,9.6,1000.38,79.98,0.239,323.6,817.3,432.2,148.2,0,2025-05-07 14:30:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,38.744,2025-05-07 15:00:00,6.625,1184,1074,9.8,14.09,13.03,12.44,11.97,29.445,25.946,24.288,21.83,9.29,1000.59,79.05,0.245,324.7,743.3,418.8,136.4,0,2025-05-07 15:00:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,37.043,2025-05-07 15:30:00,6.645833333,1183,1073,9.8,14.22,13.06,12.44,11.97,29.412,25.959,24.265,21.795,8.85,1000.75,80.12,0.226,327,678,409.5,123.6,0,2025-05-07 15:30:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,31.628,2025-05-07 16:00:00,6.666666667,1185,1070,9.8,14.34,13.09,12.44,11.97,29.496,25.919,24.242,21.804,9.14,1001.31,77.44,0.261,324.9,395,398.4,89.2,0,2025-05-07 16:00:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,25.881,2025-05-07 16:30:00,6.6875,1184,1070,9.8,14.47,13.13,12.44,11.97,29.412,25.932,24.265,21.768,8.9,1001.66,76.82,0.264,318.4,261.3,385.8,53.2,8.252,2025-05-07 16:30:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,20.362,2025-05-07 17:00:00,6.708333333,1185,1074,9.8,14.59,13.16,12.44,11.97,29.361,25.879,24.23,21.786,9.3,1001.63,75.91,0.282,316.9,322.8,391.6,76.1,0.008,2025-05-07 17:00:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,16.506,2025-05-07 17:30:00,6.729166667,1186,1072,9.8,14.69,13.19,12.47,12,29.327,25.892,24.253,21.786,9.43,1001.47,75.64,0.287,313.1,161.7,383.5,52.8,0,2025-05-07 17:30:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,11.658,2025-05-07 18:00:00,6.75,1184,1073,9.8,14.78,13.22,12.47,12,29.294,25.906,24.242,21.786,8.92,1001.06,77.82,0.253,313.8,106.6,374.5,18.9,0,2025-05-07 18:00:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,6.143,2025-05-07 18:30:00,6.770833333,1184,1074,9.8,14.84,13.28,12.47,12,29.294,25.866,24.207,21.786,8.61,1000.72,78.27,0.243,313.1,44,367.8,8.4,0,2025-05-07 18:30:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,0.78,2025-05-07 19:00:00,6.791666667,1184,1074,9.8,14.84,13.31,12.5,12,29.294,25.852,24.23,21.759,8.35,1000.34,79.45,0.226,315.6,28.1,365.1,5.6,0,2025-05-07 19:00:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,-3.984,2025-05-07 19:30:00,6.8125,1183,1073,9.8,14.87,13.34,12.53,12,29.26,25.826,24.219,21.759,8.07,1000.72,81,0.205,316.1,5.4,363,1.2,0,2025-05-07 19:30:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,-7.811,2025-05-07 20:00:00,6.833333333,1184,1072,9.8,14.84,13.41,12.53,12.03,29.294,25.839,24.184,21.751,8.03,1001.03,80.96,0.204,316.3,0.2,361.2,0.4,0,2025-05-07 20:00:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,-10.84,2025-05-07 20:30:00,6.854166667,1184,1069,9.8,14.81,13.44,12.53,12.03,29.26,25.799,24.184,21.751,8,1000.97,80.76,0.206,314.1,-0.5,360.1,0.2,0,2025-05-07 20:30:00,FALSE,0
"NU, Grove",W099,MNLA4O104,Grove,NU,-13.255,2025-05-07 21:00:00,6.875,1185,1071,9.8,14.75,13.47,12.56,12.03,29.26,25.799,24.184,21.724,7.92,1001.22,81.07,0.202,311.9,-0.5,359.1,0.3,0,2025-05-07 21:00:00,FALSE,0
"NU, Grove",W099,MNLA4O104,Grove,NU,-15.069,2025-05-07 21:30:00,6.895833333,1183,1070,9.8,14.66,13.5,12.59,12.03,29.26,25.786,24.207,21.742,7.8,1001.56,81.3,0.198,314.7,-0.5,358.5,0.2,0,2025-05-07 21:30:00,FALSE,0
"NU, Grove",W099,MNLA4O104,Grove,NU,-16.364,2025-05-07 22:00:00,6.916666667,1183,1068,9.8,14.59,13.53,12.59,12.06,29.227,25.786,24.173,21.742,7.65,1002,81.7,0.191,316,-0.4,357.8,0.2,0,2025-05-07 22:00:00,FALSE,0
"NU, Grove",W099,MNLA4O104,Grove,NU,-17.319,2025-05-07 22:30:00,6.9375,1184,1069,9.8,14.5,13.53,12.63,12.06,29.244,25.773,24.161,21.751,7.62,1002.16,81.27,0.196,318.1,-0.5,357.4,0.2,0,2025-05-07 22:30:00,FALSE,0
"NU, Grove",W099,MNLA4O104,Grove,NU,-17.985,2025-05-07 23:00:00,6.958333333,1184,1071,9.8,14.41,13.56,12.66,12.06,29.277,25.76,24.173,21.742,7.55,1001.69,80.83,0.199,317.4,-0.6,357,0.2,0,2025-05-07 23:00:00,FALSE,0
"NU, Grove",W099,MNLA4O104,Grove,NU,-18.491,2025-05-07 23:30:00,6.979166667,1186,1072,9.8,14.28,13.56,12.66,12.06,29.244,25.773,24.15,21.742,7.49,1001.81,80.65,0.2,316.2,-0.4,356.3,0.2,0,2025-05-07 23:30:00,FALSE,0
"NU, Grove",W099,MNLA4O104,Grove,NU,-18.916,2025-05-08 00:00:00,7,1184,1071,9.8,14.19,13.56,12.69,12.09,29.26,25.747,24.138,21.733,7.44,1001.84,81.03,0.196,315.5,-0.5,355.6,0.2,0,2025-05-08 00:00:00,FALSE,0
"NU, Grove",W099,MNLA4O104,Grove,NU,-19.242,2025-05-08 00:30:00,7.020833333,1186,1070,9.8,14.09,13.56,12.69,12.09,29.26,25.747,24.138,21.733,7.39,1001.88,81.35,0.192,317.2,-0.5,355.6,0.2,0,2025-05-08 00:30:00,FALSE,0
"NU, Grove",W099,MNLA4O104,Grove,NU,-19.431,2025-05-08 01:00:00,7.041666667,1185,1071,9.8,14,13.56,12.72,12.12,29.311,25.747,24.138,21.724,7.39,1002.03,82.32,0.182,323,-0.4,355.9,0.2,0,2025-05-08 01:00:00,FALSE,0
"NU, Grove",W099,MNLA4O104,Grove,NU,-19.469,2025-05-08 01:30:00,7.0625,1184,1071,9.8,13.88,13.56,12.72,12.12,29.244,25.707,24.127,21.724,7.42,1001.88,82.68,0.178,335.7,-0.3,356.9,0.2,0,2025-05-08 01:30:00,FALSE,0
"NU, Grove",W099,MNLA4O104,Grove,NU,-19.214,2025-05-08 02:00:00,7.083333333,1185,1071,9.8,13.78,13.53,12.75,12.12,29.277,25.707,24.115,21.715,7.35,1001.44,83.67,0.167,359.4,0,358.8,0.1,0,2025-05-08 02:00:00,FALSE,0
"NU, Grove",W099,MNLA4O104,Grove,NU,-18.585,2025-05-08 02:30:00,7.104166667,1186,1071,9.8,13.69,13.5,12.75,12.16,29.294,25.707,24.127,21.707,7.24,1001.63,85.16,0.151,356.7,-0.1,359.2,0.1,0,2025-05-08 02:30:00,FALSE,0
"NU, Grove",W099,MNLA4O104,Grove,NU,-17.99,2025-05-08 03:00:00,7.125,1185,1069,9.8,13.56,13.5,12.75,12.16,29.277,25.707,24.104,21.707,7.18,1001.91,86.31,0.139,341.1,-0.2,357.4,0.2,0,2025-05-08 03:00:00,FALSE,0
"NU, Grove",W099,MNLA4O104,Grove,NU,-17.593,2025-05-08 03:30:00,7.145833333,1185,1069,9.8,13.47,13.47,12.75,12.16,29.311,25.681,24.127,21.724,6.73,1001.88,87.09,0.127,333.5,-0.3,354.8,0.2,0,2025-05-08 03:30:00,FALSE,0
"NU, Grove",W099,MNLA4O104,Grove,NU,-17.602,2025-05-08 04:00:00,7.166666667,1186,1070,9.8,13.41,13.44,12.78,12.19,29.891,25.681,24.127,21.698,7,1001.94,88.21,0.118,338.8,-0.2,356.4,0.2,0,2025-05-08 04:00:00,FALSE,0
"NU, Grove",W099,MNLA4O104,Grove,NU,-17.55,2025-05-08 04:30:00,7.1875,1185,1069,9.8,13.31,13.41,12.78,12.19,29.943,25.681,24.104,21.715,7.44,1001.84,87.77,0.126,336.3,-0.3,357.1,0.2,0,2025-05-08 04:30:00,FALSE,0
"NU, Grove",W099,MNLA4O104,Grove,NU,-17.3,2025-05-08 05:00:00,7.208333333,1185,1069,9.8,13.22,13.37,12.78,12.19,29.908,25.681,24.081,21.707,7.37,1002.28,88.15,0.122,342,-0.2,357.5,0.1,0,2025-05-08 05:00:00,FALSE,0
"NU, Grove",W099,MNLA4O104,Grove,NU,-16.969,2025-05-08 05:30:00,7.229166667,1184,1069,9.8,13.16,13.34,12.78,12.22,29.277,25.668,24.081,21.707,7.17,1002.34,88.06,0.121,324.6,1.6,355,0.5,0,2025-05-08 05:30:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,-16.804,2025-05-08 06:00:00,7.25,1185,1068,9.8,13.06,13.31,12.78,12.22,29.244,25.681,24.081,21.689,7.15,1002.63,88.61,0.115,356,9.1,358.1,1.7,0,2025-05-08 06:00:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,-16.378,2025-05-08 06:30:00,7.270833333,1187,1067,9.8,13,13.28,12.75,12.22,29.227,25.642,24.093,21.672,7.54,1002.84,87.31,0.132,357.9,13.4,360,2.3,0,2025-05-08 06:30:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,-15.618,2025-05-08 07:00:00,7.291666667,1186,1067,9.8,12.91,13.22,12.75,12.25,29.615,25.655,24.047,21.68,7.68,1003.38,87.21,0.134,358.1,26,361.9,4.7,0,2025-05-08 07:00:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,-14.606,2025-05-08 07:30:00,7.3125,1186,1066,9.8,12.84,13.19,12.75,12.25,29.925,25.668,24.058,21.68,7.86,1003.84,86.23,0.146,358.8,49.7,363.7,8.8,0,2025-05-08 07:30:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,-13.425,2025-05-08 08:00:00,7.333333333,1186,1065,9.8,12.75,13.16,12.75,12.25,29.96,25.642,24.058,21.663,8.13,1003.72,84.96,0.162,361.5,94.7,368,17.2,0,2025-05-08 08:00:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,-12.045,2025-05-08 08:30:00,7.354166667,1185,1065,9.8,12.69,13.09,12.75,12.25,29.244,25.668,24.047,21.689,8.17,1003.81,84.34,0.17,361.4,100.3,369.2,17.8,14.497,2025-05-08 08:30:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,-10.448,2025-05-08 09:00:00,7.375,1186,1066,9.8,12.63,13.06,12.72,12.25,29.277,25.655,24.047,21.672,8.62,1004,82.27,0.198,361.9,185.4,373.8,34.4,0,2025-05-08 09:00:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,-7.972,2025-05-08 09:30:00,7.395833333,1186,1066,9.8,12.59,13.03,12.72,12.25,29.227,25.655,24.058,21.663,8.78,1004,80.48,0.22,362.3,168.1,375.6,30.5,0,2025-05-08 09:30:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,-4.981,2025-05-08 10:00:00,7.416666667,1186,1066,9.8,12.56,13,12.72,12.25,29.227,25.642,24.07,21.672,8.99,1003.88,80.09,0.228,358.7,292.2,386.8,55.1,0,2025-05-08 10:00:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,-1.351,2025-05-08 10:30:00,7.4375,1187,1064,9.8,12.5,12.97,12.69,12.25,29.244,25.629,24.024,21.663,9.06,1004.44,80.75,0.222,358.6,329.2,390,62,0,2025-05-08 10:30:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,2.405,2025-05-08 11:00:00,7.458333333,1187,1065,9.8,12.5,12.91,12.69,12.25,29.227,25.629,24.036,21.68,9.35,1004.47,79.18,0.244,351.6,426.9,394.8,78,0,2025-05-08 11:00:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,6.143,2025-05-08 11:30:00,7.479166667,1187,1065,9.8,12.5,12.88,12.69,12.25,29.227,25.629,24.024,21.663,9.5,1004.56,77.84,0.263,324.4,331,393.5,57.5,0.016,2025-05-08 11:30:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,9.205,2025-05-08 12:00:00,7.5,1187,1064,9.8,12.5,12.84,12.66,12.25,29.16,25.642,24.036,21.672,9.86,1004.56,77.04,0.279,319,606.2,415.8,126.7,14.513,2025-05-08 12:00:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,17.735,2025-05-08 12:30:00,7.520833333,1186,1066,9.8,12.53,12.81,12.63,12.25,29.21,25.603,24.024,21.663,10.01,1004.41,78.23,0.267,323.8,573.7,426.9,130,0,2025-05-08 12:30:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,28.986,2025-05-08 13:00:00,7.541666667,1185,1064,9.8,12.59,12.78,12.63,12.25,29.194,25.616,24.036,21.672,10.35,1004.53,78.64,0.268,325.2,912.8,438.9,152.7,0,2025-05-08 13:00:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,39.075,2025-05-08 13:30:00,7.5625,1186,1065,9.8,12.66,12.75,12.59,12.25,29.177,25.616,24.058,21.672,9.89,1004.59,78.57,0.261,321.2,898.2,432.2,156,0,2025-05-08 13:30:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,45.35,2025-05-08 14:00:00,7.583333333,1187,1066,9.8,12.75,12.75,12.59,12.25,29.77,25.577,24.047,21.663,9.57,1004.59,78.66,0.254,316.8,874,434.2,154.9,0,2025-05-08 14:00:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,48.167,2025-05-08 14:30:00,7.604166667,1186,1065,9.8,12.81,12.72,12.56,12.25,29.735,25.59,24.013,21.663,9.68,1004.31,77.2,0.274,312.8,843,427.3,153.6,0,2025-05-08 14:30:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,48.861,2025-05-08 15:00:00,7.625,1188,1066,9.8,12.94,12.72,12.56,12.25,29.839,25.603,24.036,21.663,9.35,1004,77.03,0.27,310,793.4,428.6,148.4,14.457,2025-05-08 15:00:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,47.789,2025-05-08 15:30:00,7.645833333,1187,1066,9.8,13.09,12.72,12.53,12.25,29.044,25.551,24.036,21.663,9.61,1003.69,76.39,0.282,309,725.5,426.7,135.4,0.008,2025-05-08 15:30:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,43.555,2025-05-08 16:00:00,7.666666667,1187,1066,9.8,13.25,12.72,12.53,12.25,29.684,25.59,24.002,21.654,9.16,1003.66,75.62,0.282,305.4,508.1,407.3,107.5,0,2025-05-08 16:00:00,TRUE,0.5
