site,sage_id,node_id,location,campus_site,hf,timestamp_corr,time_elapsed_days,temp_15,temp_30,temp_45,temp_60,vwc_15,vwc_30,vwc_45,vwc_60,air_temp,bp,rel_humid,vp_deficit_kpa,in_long,in_short,out_long,out_short,solar_voltage,timestamp,sunlight,sunlight_hours
"NEIU, campus_site",W08D,MNLA4O108,Savannah,NEIU,-8.941,2025-05-18 20:30:00,17.85416667,16.16,15.66,15.06,14.47,19.979,30.67,38.196,37.629,7.74,996.97,80.01,0.21,324.2,-0.3,359.1,0.1,0,2025-05-18 20:30:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O108,Savannah,NEIU,-10.098,2025-05-18 21:00:00,17.875,16.09,15.66,15.06,14.47,19.972,30.67,38.196,37.556,7.66,997.03,80.59,0.203,323.7,-0.5,358.4,0.1,0.008,2025-05-18 21:00:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O108,Savannah,NEIU,-11.075,2025-05-18 21:30:00,17.89583333,16.03,15.66,15.06,14.47,19.992,30.652,38.196,37.605,7.62,997.03,81.28,0.195,323.5,-0.3,357.8,0.1,0,2025-05-18 21:30:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O108,Savannah,NEIU,-11.819,2025-05-18 22:00:00,17.91666667,15.97,15.66,15.03,14.47,19.972,30.652,38.196,37.581,7.55,997.09,80.81,0.199,322.7,-0.3,357.6,0.2,0,2025-05-18 22:00:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O108,Savannah,NEIU,-12.4,2025-05-18 22:30:00,17.9375,15.87,15.63,15.06,14.47,19.951,30.652,38.196,37.556,7.53,997.18,81.52,0.192,322.5,-0.3,357.1,0.2,0.008,2025-05-18 22:30:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O108,Savannah,NEIU,-12.907,2025-05-18 23:00:00,17.95833333,15.78,15.63,15.03,14.47,19.972,30.688,38.196,37.581,7.53,997.54,82.09,0.186,322.5,-0.4,356.8,0.1,0,2025-05-18 23:00:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O108,Savannah,NEIU,-13.279,2025-05-18 23:30:00,17.97916667,15.69,15.59,15.03,14.47,19.972,30.67,38.221,37.605,7.36,997.53,82.79,0.177,322.4,-0.3,356.3,0.1,0,2025-05-18 23:30:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O108,Savannah,NEIU,-13.497,2025-05-19 00:00:00,18,15.63,15.59,15.03,14.47,19.951,30.616,38.196,37.581,7.41,997.64,82.64,0.179,325.3,-0.3,356.8,0.1,0,2025-05-19 00:00:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O108,Savannah,NEIU,-13.641,2025-05-19 00:30:00,18.02083333,15.53,15.56,15.03,14.47,19.979,30.634,38.246,37.556,7.39,997.35,82.98,0.175,324.6,-0.4,356.5,0.2,0,2025-05-19 00:30:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O108,Savannah,NEIU,-13.785,2025-05-19 01:00:00,18.04166667,15.44,15.53,15.03,14.47,19.985,30.616,38.172,37.581,7.39,997.84,82.9,0.176,324.6,-0.5,356.2,0.1,0,2025-05-19 01:00:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O108,Savannah,NEIU,-13.939,2025-05-19 01:30:00,18.0625,15.38,15.53,15.03,14.47,19.999,30.616,38.172,37.556,7.45,997.52,82.93,0.176,322.6,-0.3,356,0.1,0,2025-05-19 01:30:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O108,Savannah,NEIU,-14.046,2025-05-19 02:00:00,18.08333333,15.28,15.5,15.03,14.47,19.979,30.652,38.172,37.581,7.39,997.5,84.39,0.16,322.3,-0.4,355.8,0.1,0,2025-05-19 02:00:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O108,Savannah,NEIU,-14.199,2025-05-19 02:30:00,18.10416667,15.22,15.47,15,14.47,19.965,30.634,38.172,37.556,7.12,997.77,86.16,0.14,323,-0.4,355.2,0.1,0,2025-05-19 02:30:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O108,Savannah,NEIU,-14.315,2025-05-19 03:00:00,18.125,15.16,15.44,15,14.47,19.972,30.616,38.196,37.556,7.12,997.71,84.93,0.152,324.1,-0.3,355.2,0.2,0,2025-05-19 03:00:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O108,Savannah,NEIU,-14.501,2025-05-19 03:30:00,18.14583333,15.06,15.41,15,14.47,19.972,30.616,38.172,37.532,7.08,997.53,84.86,0.152,325.3,-0.4,354.8,0.1,0,2025-05-19 03:30:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O108,Savannah,NEIU,-14.725,2025-05-19 04:00:00,18.16666667,15,15.38,15,14.47,19.958,30.598,38.147,37.532,7.1,997.56,83.98,0.161,321.3,-0.4,354.3,0.1,0,2025-05-19 04:00:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O108,Savannah,NEIU,-14.925,2025-05-19 04:30:00,18.1875,14.94,15.34,15,14.47,19.958,30.634,38.196,37.556,6.54,997.7,87,0.126,319.4,-0.4,352.4,0.1,0,2025-05-19 04:30:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O108,Savannah,NEIU,-15.152,2025-05-19 05:00:00,18.20833333,13.97,14.34,13.84,13.19,24.714,24.75,36.859,36.388,6.25,998.5,87.91,0.115,321.2,0,351.5,0.3,0,2025-05-19 05:00:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O108,Savannah,NEIU,-15.417,2025-05-19 05:30:00,18.22916667,14.78,15.28,14.97,14.47,19.965,30.616,38.196,37.532,6.01,998.51,87.98,0.112,329.9,11.3,351.6,3.4,0,2025-05-19 05:30:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O108,Savannah,NEIU,-15.594,2025-05-19 06:00:00,18.25,14.72,15.25,14.97,14.47,19.944,30.616,38.172,37.532,5.95,998.83,87.2,0.119,340.5,39.5,353.3,10.4,0,2025-05-19 06:00:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O108,Savannah,NEIU,-15.524,2025-05-19 06:30:00,18.27083333,13.78,14.25,13.81,13.19,24.666,24.738,36.835,36.365,5.89,999.23,85.67,0.133,341.5,45.4,352.7,11.1,0.008,2025-05-19 06:30:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O108,Savannah,NEIU,-15.222,2025-05-19 07:00:00,18.29166667,13.72,14.19,13.78,13.19,24.654,24.75,36.788,36.388,5.78,999.54,85.35,0.135,343.6,67.3,353.7,16.1,0.008,2025-05-19 07:00:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O108,Savannah,NEIU,-14.799,2025-05-19 07:30:00,18.3125,13.66,14.16,13.78,13.19,24.654,24.738,36.859,36.365,5.87,999.56,84.61,0.142,338.5,98.2,354.1,22.5,0,2025-05-19 07:30:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O108,Savannah,NEIU,-14.288,2025-05-19 08:00:00,18.33333333,14.5,15.13,14.91,14.44,19.944,30.598,38.147,37.556,5.87,999.84,84.94,0.139,346.8,82.9,355.2,19,8.791,2025-05-19 08:00:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O108,Savannah,NEIU,-13.762,2025-05-19 08:30:00,18.35416667,14.44,15.06,14.91,14.44,19.937,30.598,38.172,37.532,5.87,999.75,85.58,0.133,347.9,89.1,355,20.2,0,2025-05-19 08:30:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O108,Savannah,NEIU,-13.358,2025-05-19 09:00:00,18.375,13.5,14.06,13.75,13.16,24.594,24.714,36.835,36.388,6.57,1000.07,84.47,0.151,352.1,120.6,363.4,26.5,0,2025-05-19 09:00:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O108,Savannah,NEIU,-12.535,2025-05-19 09:30:00,18.39583333,14.34,15,14.87,14.44,19.924,30.616,38.147,37.532,6.49,999.61,84.52,0.15,351.4,140.9,358.7,30.7,0,2025-05-19 09:30:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O108,Savannah,NEIU,-11.814,2025-05-19 10:00:00,18.41666667,14.31,14.97,14.84,14.44,19.91,30.562,38.172,37.532,6.35,999.84,85.15,0.142,351.3,142,359.8,31.1,0.016,2025-05-19 10:00:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O108,Savannah,NEIU,-11.131,2025-05-19 10:30:00,18.4375,14.28,14.94,14.84,14.44,19.903,30.562,38.147,37.532,6.8,999.69,84.61,0.152,355.2,159.2,366.4,36.8,0.008,2025-05-19 10:30:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O108,Savannah,NEIU,-10.326,2025-05-19 11:00:00,18.45833333,14.28,14.91,14.81,14.44,19.903,30.562,38.147,37.556,7.59,999.74,80.96,0.198,359.2,294.5,377.3,63.8,0,2025-05-19 11:00:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O108,Savannah,NEIU,-8.759,2025-05-19 11:30:00,18.47916667,14.25,14.87,14.81,14.41,19.89,30.544,38.122,37.508,8.54,999.41,77.34,0.252,359.6,436.8,384.5,114.9,0,2025-05-19 11:30:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O108,Savannah,NEIU,-6.105,2025-05-19 12:00:00,18.5,14.25,14.84,14.78,14.41,19.849,30.49,38.097,37.581,8.18,999.16,79.24,0.225,357.5,279.5,380.4,60.1,14.279,2025-05-19 12:00:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O108,Savannah,NEIU,-3.729,2025-05-19 12:30:00,18.52083333,13.28,13.81,13.66,13.16,24.44,24.654,36.788,36.295,9.25,999.75,76.32,0.276,357.6,688.1,390.5,103.2,14.368,2025-05-19 12:30:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O108,Savannah,NEIU,-5.73,2025-05-19 13:00:00,18.54166667,13.25,13.78,13.66,13.16,24.405,24.666,36.835,36.342,9.17,998.91,78.72,0.247,367.5,162.4,382.2,38.1,0.016,2025-05-19 13:00:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O108,Savannah,NEIU,2.576,2025-05-19 13:30:00,18.5625,13.28,13.78,13.62,13.16,24.381,24.642,36.788,36.342,9.22,999.56,75.07,0.29,353.4,311.2,385.8,56.7,0,2025-05-19 13:30:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O108,Savannah,NEIU,4.25,2025-05-19 14:00:00,18.58333333,,,,,,,,,9.15,999.67,74.64,0.294,362.3,223.9,377.3,44.2,0,2025-05-19 14:00:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O108,Savannah,NEIU,3.98,2025-05-19 14:30:00,18.60416667,13.34,13.72,13.62,,24.323,24.606,36.788,36.365,9.05,998.84,76.48,0.27,357.5,213.3,381.2,47.4,0,2025-05-19 14:30:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O108,Savannah,NEIU,3.087,2025-05-19 15:00:00,18.625,13.37,13.69,13.59,13.13,24.299,24.57,36.764,36.342,8.71,998.16,75.68,0.273,352.8,141.6,374.6,30.5,0,2025-05-19 15:00:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O108,Savannah,NEIU,2.218,2025-05-19 15:30:00,18.64583333,14.66,14.69,14.66,14.38,19.715,30.365,38.097,37.532,8.03,997.47,79.73,0.218,351,145,370.3,31.7,0,2025-05-19 15:30:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O108,Savannah,NEIU,0.86,2025-05-19 16:00:00,18.66666667,14.72,14.69,14.66,14.38,19.669,30.383,38.122,37.532,8.4,997.2,79.37,0.227,358.2,132.9,374.2,28.6,0.008,2025-05-19 16:00:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O108,Savannah,NEIU,-0.451,2025-05-19 16:30:00,18.6875,13.44,13.62,13.56,13.09,24.219,24.558,36.764,36.295,8.45,996.86,80.19,0.219,347.1,124,370.3,28.6,0.008,2025-05-19 16:30:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O108,Savannah,NEIU,-1.576,2025-05-19 17:00:00,18.70833333,14.78,14.66,14.62,14.34,19.643,30.347,38.122,37.508,9.2,996.18,78.35,0.252,343.5,80.5,369.3,21.8,0,2025-05-19 17:00:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O108,Savannah,NEIU,-4.356,2025-05-19 17:30:00,18.72916667,13.44,13.62,13.53,13.09,24.15,24.546,36.788,36.318,8.95,995.69,79.98,0.229,340.3,60.6,367.2,18.7,0,2025-05-19 17:30:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O108,Savannah,NEIU,-3.468,2025-05-19 18:00:00,18.75,14.81,14.66,14.59,14.34,19.63,30.329,38.097,37.556,9.02,995.47,80.59,0.223,342.2,85.1,367.5,21.2,0,2025-05-19 18:00:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O108,Savannah,NEIU,-4.412,2025-05-19 18:30:00,18.77083333,13.44,13.59,13.5,13.09,24.115,24.522,36.788,36.318,9.62,996.49,79.11,0.25,361.2,21.4,369,4.6,10.121,2025-05-19 18:30:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O108,Savannah,NEIU,-4.993,2025-05-19 19:00:00,18.79166667,13.41,13.59,13.47,13.09,24.081,24.499,36.788,36.318,9.56,996.45,80.85,0.228,361.1,19.2,369.1,4.5,0,2025-05-19 19:00:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O108,Savannah,NEIU,-5.584,2025-05-19 19:30:00,18.8125,14.75,14.66,14.56,14.31,19.591,30.365,38.122,37.483,9.85,995.6,80.72,0.234,347.2,8.2,367.7,2,0,2025-05-19 19:30:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O108,Savannah,NEIU,-6.184,2025-05-19 20:00:00,18.83333333,14.75,14.66,14.56,14.31,19.591,30.329,38.097,37.532,9.64,995.14,82.67,0.207,345.4,0.4,366.1,0.1,0,2025-05-19 20:00:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O108,Savannah,NEIU,-6.918,2025-05-19 20:30:00,18.85416667,14.69,14.66,14.53,14.31,19.584,30.312,38.072,37.508,9.85,995.35,83.19,0.204,345.7,-0.2,366.9,0,0,2025-05-19 20:30:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O108,Savannah,NEIU,-7.56,2025-05-19 21:00:00,18.875,14.66,14.62,14.53,14.28,19.597,30.276,38.097,37.532,10.28,995.21,82.77,0.215,349,-0.1,368.4,0.2,0,2025-05-19 21:00:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O108,Savannah,NEIU,-7.983,2025-05-19 21:30:00,18.89583333,14.62,14.62,14.5,14.28,19.591,30.294,38.072,37.483,11.28,995.21,80.55,0.26,354.6,-0.1,371.7,0.1,0,2025-05-19 21:30:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O108,Savannah,NEIU,-8.132,2025-05-19 22:00:00,18.91666667,14.56,14.62,14.5,14.28,19.571,30.312,38.072,37.483,11.46,994.79,80.3,0.266,354.3,-0.2,372.9,0,0,2025-05-19 22:00:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O108,Savannah,NEIU,-8.127,2025-05-19 22:30:00,18.9375,14.53,14.62,14.5,14.28,19.591,30.294,38.047,37.435,11.39,994.64,80.04,0.269,353.9,-0.2,372.7,0,0,2025-05-19 22:30:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O108,Savannah,NEIU,-8.109,2025-05-19 23:00:00,18.95833333,14.47,14.62,14.47,14.28,19.578,30.294,38.047,37.459,11.39,994.45,79.46,0.276,360.9,-0.1,372.8,-0.1,0,2025-05-19 23:00:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O108,Savannah,NEIU,-8.062,2025-05-19 23:30:00,18.97916667,14.41,14.59,14.47,14.25,19.571,30.276,38.072,37.508,11.42,993.59,79.82,0.272,356.8,-0.3,372.8,0,0,2025-05-19 23:30:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O108,Savannah,NEIU,-7.992,2025-05-20 00:00:00,19,14.38,14.56,14.47,14.25,19.591,30.276,38.122,37.459,11.45,992.67,79.8,0.273,355.4,-0.2,372.6,0.1,0,2025-05-20 00:00:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O108,Savannah,NEIU,-7.964,2025-05-20 00:30:00,19.02083333,14.34,14.56,14.47,14.25,19.571,30.276,38.047,37.483,11.71,993.03,78.83,0.291,366.6,-0.1,374.6,0,0.016,2025-05-20 00:30:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O108,Savannah,NEIU,-7.941,2025-05-20 01:00:00,19.04166667,14.28,14.53,14.44,14.25,19.578,30.312,38.097,37.459,11.46,993.3,79.88,0.272,368.9,-0.1,374.2,0,0.008,2025-05-20 01:00:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O108,Savannah,NEIU,-7.839,2025-05-20 01:30:00,19.0625,14.25,14.53,14.44,14.22,19.565,30.259,38.047,37.483,11.68,992.81,79.33,0.283,363.9,-0.2,374.2,-0.1,0.008,2025-05-20 01:30:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O108,Savannah,NEIU,-7.713,2025-05-20 02:00:00,19.08333333,14.22,14.5,14.44,14.22,19.558,30.259,38.047,37.459,11.73,992.36,79.25,0.285,363.9,-0.1,374.3,0,0,2025-05-20 02:00:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O108,Savannah,NEIU,-7.579,2025-05-20 02:30:00,19.10416667,14.19,14.5,14.41,14.22,19.571,30.276,38.072,37.483,11.34,991.55,80.7,0.259,362.5,-0.1,372.9,0,0,2025-05-20 02:30:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O108,Savannah,NEIU,-7.481,2025-05-20 03:00:00,19.125,14.16,14.47,14.41,14.22,19.565,30.223,38.023,37.508,11.13,991.14,81.28,0.247,364.4,-0.1,372.5,0,0.008,2025-05-20 03:00:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O108,Savannah,NEIU,-7.444,2025-05-20 03:30:00,19.14583333,14.13,14.44,14.41,14.22,19.584,30.223,38.047,37.508,11.2,991.05,81.21,0.249,374.2,0,374,-0.1,0,2025-05-20 03:30:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O108,Savannah,NEIU,-7.365,2025-05-20 04:00:00,19.16666667,14.06,14.44,14.38,14.22,19.578,30.259,37.998,37.435,11.45,991.4,80.79,0.259,374.1,-0.9,374.4,0,0,2025-05-20 04:00:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O108,Savannah,NEIU,-7.216,2025-05-20 04:30:00,19.1875,14.03,14.41,14.38,14.19,19.558,30.241,38.047,37.459,10.84,991.64,86.09,0.18,371.1,0,371.4,0.2,0,2025-05-20 04:30:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O108,Savannah,NEIU,-7.086,2025-05-20 05:00:00,19.20833333,14,14.41,14.38,14.19,19.578,30.276,38.023,37.459,10.56,991.01,89.89,0.129,370,0,370.5,0.2,0,2025-05-20 05:00:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O108,Savannah,NEIU,-7.072,2025-05-20 05:30:00,19.22916667,13.97,14.38,14.34,14.19,19.591,30.276,37.998,37.459,10.19,990.79,92.11,0.098,369.1,0.5,369.6,0.3,0,2025-05-20 05:30:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O108,Savannah,NEIU,-7.188,2025-05-20 06:00:00,19.25,13.94,14.34,14.34,14.19,19.571,30.294,37.998,37.508,9.81,991.16,93.25,0.082,367.8,1.5,368.2,0.4,0,2025-05-20 06:00:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O108,Savannah,NEIU,-7.537,2025-05-20 06:30:00,19.27083333,12.94,13.25,13.22,12.94,23.878,24.405,36.693,36.365,9.23,989.98,92.93,0.082,364.7,7.7,365.6,1.5,0,2025-05-20 06:30:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O108,Savannah,NEIU,-8.15,2025-05-20 07:00:00,19.29166667,12.91,13.25,13.22,12.94,24.428,24.594,36.623,36.388,8.45,988.57,92.99,0.077,360.9,13.9,362.7,2.9,0,2025-05-20 07:00:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O108,Savannah,NEIU,-8.764,2025-05-20 07:30:00,19.3125,13.84,14.31,14.31,14.16,19.623,30.347,37.998,37.532,8.17,988.1,89.72,0.111,358,14,360.8,2.7,0,2025-05-20 07:30:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O108,Savannah,NEIU,-9.327,2025-05-20 08:00:00,19.33333333,12.84,13.22,13.19,12.94,24.823,24.546,36.646,36.388,7.94,988.61,91.02,0.096,357.9,20.3,360.9,4,0.008,2025-05-20 08:00:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O108,Savannah,NEIU,-9.824,2025-05-20 08:30:00,19.35416667,12.81,13.22,13.19,12.94,24.786,24.534,36.67,36.365,8.56,988.39,92.02,0.089,362.6,58.1,365.8,11.6,0,2025-05-20 08:30:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O108,Savannah,NEIU,-9.866,2025-05-20 09:00:00,19.375,13.72,14.22,14.28,14.13,19.702,30.329,37.949,37.508,9.37,988.41,90.64,0.11,367.3,73.8,370.3,14.1,0,2025-05-20 09:00:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O108,Savannah,NEIU,-7.306,2025-05-20 09:30:00,19.39583333,13.69,14.22,14.25,14.13,19.702,30.347,37.949,37.532,9.58,988.01,90.64,0.112,367.2,27.6,369,5.3,0,2025-05-20 09:30:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O108,Savannah,NEIU,-8.434,2025-05-20 10:00:00,19.41666667,12.72,13.16,13.16,12.91,24.558,24.463,36.646,36.342,9.8,987.65,91.04,0.108,362.9,14.3,370.4,2.6,14.489,2025-05-20 10:00:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O108,Savannah,NEIU,-7.871,2025-05-20 10:30:00,19.4375,13.62,14.16,14.25,14.13,19.722,30.347,37.949,37.483,10.4,987.68,89.6,0.131,374,69.8,374.4,14,0.008,2025-05-20 10:30:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O108,Savannah,NEIU,-7.146,2025-05-20 11:00:00,19.45833333,13.59,14.16,14.22,14.09,19.722,30.347,37.973,37.483,10.42,987.67,89.82,0.128,373.2,54.4,373.8,10.5,0,2025-05-20 11:00:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O108,Savannah,NEIU,-5.417,2025-05-20 11:30:00,19.47916667,12.66,13.09,13.13,12.88,24.451,24.428,36.599,36.342,10.64,986.38,91.16,0.113,368.5,19.3,375,3.7,0,2025-05-20 11:30:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O108,Savannah,NEIU,-5.006,2025-05-20 12:00:00,19.5,12.63,13.09,13.13,12.88,24.463,24.451,36.646,36.365,,,,,374.6,48.2,376,9.3,0,2025-05-20 12:00:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O108,Savannah,NEIU,-4.641,2025-05-20 12:30:00,19.52083333,12.63,13.06,13.09,12.88,24.44,24.44,36.599,36.365,,,,,,,,,0,2025-05-20 12:30:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O108,Savannah,NEIU,-4.3,2025-05-20 13:00:00,19.54166667,12.63,13.03,13.09,12.88,25.156,24.594,36.599,36.342,10.79,986.34,96.21,0.049,370,23.2,376.8,4.5,0,2025-05-20 13:00:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O108,Savannah,NEIU,-3.964,2025-05-20 13:30:00,19.5625,12.59,13.03,13.09,12.88,25.144,24.654,36.576,36.342,11.48,985.78,96.85,0.043,373.4,16.7,379.7,3.1,14.304,2025-05-20 13:30:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O108,Savannah,NEIU,-3.552,2025-05-20 14:00:00,19.58333333,12.59,13,13.06,12.84,25.119,24.57,36.576,36.388,11.53,985.53,96.37,0.049,373.4,19.1,379.6,3.4,14.304,2025-05-20 14:00:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O108,Savannah,NEIU,-3.132,2025-05-20 14:30:00,19.60416667,12.59,13,13.06,12.84,25.119,24.546,36.623,36.365,11.27,985.85,95.15,0.065,372.6,23.5,379.5,4.5,0,2025-05-20 14:30:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O108,Savannah,NEIU,-3.706,2025-05-20 15:00:00,19.625,12.63,12.97,13.06,12.84,25.081,24.534,36.529,36.365,11.33,984.47,96.37,0.049,372.5,35.7,379.6,6.7,0,2025-05-20 15:00:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O108,Savannah,NEIU,-2.566,2025-05-20 15:30:00,19.64583333,12.63,12.97,13.03,12.84,25.044,24.499,36.552,36.365,11.5,984.72,96.49,0.047,374,33.8,381.1,6.9,0,2025-05-20 15:30:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O108,Savannah,NEIU,-2.258,2025-05-20 16:00:00,19.66666667,12.63,12.94,13.03,12.81,25.019,24.499,36.576,36.412,11.51,984.22,96.59,0.046,374.4,43.8,381.1,9.2,0,2025-05-20 16:00:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O108,Savannah,NEIU,-2.436,2025-05-20 16:30:00,19.6875,13.56,13.94,14.06,14.03,19.788,30.347,37.949,37.581,11.38,985.3,95.19,0.065,377.8,26.9,378.8,5.4,0,2025-05-20 16:30:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O108,Savannah,NEIU,-1.809,2025-05-20 17:00:00,19.70833333,12.66,12.94,13,12.81,24.982,24.487,36.576,36.388,11.27,984.99,95.22,0.064,373.1,47.3,380.3,10,14.352,2025-05-20 17:00:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O108,Savannah,NEIU,-1.72,2025-05-20 17:30:00,19.72916667,,,,,,,,,11.22,983.84,96.47,0.047,372.2,26.2,379.1,5.5,0.008,2025-05-20 17:30:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O108,Savannah,NEIU,-2.427,2025-05-20 18:00:00,19.75,12.66,12.91,13,12.81,28.02,26.216,36.552,36.388,10.75,983.47,97.01,0.039,368.6,1.2,375.8,0.2,0,2025-05-20 18:00:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O108,Savannah,NEIU,-3.022,2025-05-20 18:30:00,19.77083333,13.59,13.88,14.03,14,19.762,30.401,37.949,37.605,10.62,983.94,97.42,0.033,368.3,2.6,375.4,0.6,0,2025-05-20 18:30:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O108,Savannah,NEIU,-2.127,2025-05-20 19:00:00,19.79166667,12.69,12.91,12.97,12.78,29.839,27.473,36.576,36.388,10.58,983.97,97.55,0.031,367.7,2.4,374.5,0.4,0.008,2025-05-20 19:00:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O108,Savannah,NEIU,-2.412,2025-05-20 19:30:00,19.8125,12.66,12.88,12.94,12.78,30.418,34.761,36.599,36.505,10.13,984.75,97.41,0.032,366.4,1.3,373.5,0.3,0,2025-05-20 19:30:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O108,Savannah,NEIU,-2.697,2025-05-20 20:00:00,19.83333333,12.66,12.88,12.94,12.78,30.188,38.196,36.646,36.435,10.23,984.19,98.18,0.023,366.6,0.4,373.5,0.1,0.016,2025-05-20 20:00:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O108,Savannah,NEIU,-2.898,2025-05-20 20:30:00,19.85416667,12.66,12.88,12.94,12.78,30.03,38.876,36.599,36.435,10.01,985.17,97.45,0.031,366.2,0.1,373,0.1,0,2025-05-20 20:30:00,TRUE,0.5
