timestamp,time_elapsed_days,Humidity (%),Wind Speed (m/s),Wind Direction (Degrees from True North),Rain Accumulation (cm),Wind Speed (km/day)
2025-05-21 04:30:00,20.18750474,98.5,0.5,93,0.993,43.2
2025-05-21 05:00:00,20.20833505,98.2,0.7,80,0.993,60.48
2025-05-21 05:00:01,20.20834436,98.2,0.7,80,0.993,60.48
2025-05-21 05:30:01,20.22917589,98.1,0.3,146,0.993,25.92
2025-05-21 06:00:01,20.25000824,98.3,0.5,39,0.993,43.2
2025-05-21 06:30:01,20.27083986,98.8,0.5,55,0.993,43.2
2025-05-21 07:00:00,20.29167212,98.9,0.8,56,0.993,69.12
2025-05-21 07:30:00,20.31250409,99.2,0.5,70,0.993,43.2
2025-05-21 08:00:00,20.33333539,99.1,0.1,351,0.993,8.64
2025-05-21 08:30:00,20.3541668,99.4,0.1,102,0.993,8.64
2025-05-21 08:30:01,20.35417622,99.4,0.1,102,0.993,8.64
2025-05-21 09:00:01,20.37500804,99.4,0.6,62,0.993,51.84
2025-05-21 09:30:01,20.3958399,99.4,0.2,63,0.993,17.28
2025-05-21 10:00:00,20.41667152,99.6,0.3,43,0.993,25.92
2025-05-21 10:30:00,20.43750269,99.4,0.3,70,0.993,25.92
2025-05-21 11:00:00,20.45833382,99.5,0.5,45,0.993,43.2
2025-05-21 11:00:01,20.45834344,99.5,0.5,45,0.993,43.2
2025-05-21 11:30:01,20.47917436,99.5,0.4,269,0.993,34.56
2025-05-21 12:00:01,20.50000609,99.5,0.3,130,0.994,25.92
2025-05-21 12:30:00,20.52083811,99.5,0.5,256,0.994,43.2
2025-05-21 13:00:00,20.54166974,99.9,0.2,128,0.994,17.28
2025-05-21 13:30:00,20.56250098,99.6,0.6,271,0.994,51.84
2025-05-21 13:30:01,20.56251025,99.6,0.6,271,0.994,51.84
2025-05-21 14:30:00,20.60417126,99.6,1.1,236,0.994,95.04
2025-05-21 15:30:01,20.64583965,98.3,1,272,0.994,86.4
2025-05-21 16:30:00,20.6875019,96.5,0.5,282,0.994,43.2
2025-05-21 17:00:00,20.70833375,95.6,0.5,341,1.013,43.2
2025-05-21 17:30:00,20.72916678,93.7,1.3,262,1.016,112.32
2025-05-21 17:30:01,20.72917627,93.7,1.3,262,1.016,112.32
2025-05-21 18:00:01,20.75000812,93.6,0.4,187,1.04,34.56
2025-05-21 19:00:00,20.79167157,91.1,0.6,320,1.042,51.84
2025-05-21 19:30:00,20.81250292,89.9,1.6,253,1.042,138.24
2025-05-21 20:00:00,20.83333515,92.9,2,237,1.042,172.8
2025-05-21 20:30:00,20.85416699,90.5,1,269,1.042,86.4
2025-05-21 20:30:01,20.85417644,90.5,1,269,1.042,86.4
2025-05-21 21:00:01,20.87500761,85.4,1.7,283,1.042,146.88
2025-05-21 22:00:00,20.91667091,91.9,1.1,272,1.042,95.04
2025-05-21 22:30:00,20.93750238,95.3,1.1,269,1.043,95.04
2025-05-21 23:00:00,20.95833357,96.5,1.9,239,1.051,164.16
2025-05-21 23:00:01,20.95834302,96.5,1.9,239,1.051,164.16
2025-05-22 00:30:00,21.02083668,94.7,0.4,264,1.062,34.56
2025-05-22 01:00:00,21.04166785,92.7,0.5,254,1.062,43.2
2025-05-22 01:30:00,21.06249999,93.8,0.2,321,1.062,17.28
2025-05-22 01:30:01,21.06250963,93.8,0.2,321,1.062,17.28
2025-05-22 02:00:01,21.08334177,92.4,1.2,258,1.062,103.68
2025-05-22 02:30:01,21.10417272,91,0.2,108,1.062,17.28
2025-05-22 03:00:00,21.12500383,92.9,0.2,204,1.062,17.28
2025-05-22 03:30:00,21.14583571,92.9,0.6,272,1.062,51.84
2025-05-22 04:00:00,21.16666717,91.9,0.3,189,1.062,25.92
2025-05-22 04:00:01,21.16667644,91.9,0.3,189,1.062,25.92
2025-05-22 04:30:01,21.18750869,91.7,1,275,1.062,86.4
2025-05-22 05:00:01,21.20833996,91.9,0.3,245,1.062,25.92
2025-05-22 05:30:00,21.22917102,92.2,1.4,269,1.063,120.96
2025-05-22 06:00:00,21.25000241,92.2,1.6,277,1.063,138.24
2025-05-22 06:30:00,21.27083344,91.6,0.9,250,1.063,77.76
2025-05-22 06:30:01,21.27084326,91.6,0.9,250,1.063,77.76
2025-05-22 07:00:01,21.2916741,92.1,0.8,264,1.063,69.12
2025-05-22 07:30:01,21.31250591,93.3,0.6,169,1.063,51.84
2025-05-22 08:00:00,21.33333749,95.8,0.2,326,1.063,17.28
2025-05-22 08:30:00,21.35416856,96.1,0.1,23,1.063,8.64
2025-05-22 09:00:00,21.37499973,94.6,0.3,55,1.063,25.92
2025-05-22 09:00:01,21.37500918,94.6,0.3,55,1.063,25.92
2025-05-22 09:30:01,21.39584077,93.4,0.6,318,1.066,51.84
2025-05-22 10:00:00,21.41667167,94.2,0.6,233,1.066,51.84
2025-05-22 10:30:00,21.4375027,93,0.5,271,1.067,43.2
2025-05-22 11:00:00,21.45833411,92,0.6,251,1.067,51.84
2025-05-22 11:00:01,21.45834377,92,0.6,251,1.067,51.84
2025-05-22 11:30:01,21.47917647,91.7,0.5,279,1.067,43.2
2025-05-22 12:00:01,21.50000762,90.5,0.6,278,1.067,51.84
2025-05-22 12:30:01,21.52083909,88.4,0.2,347,1.067,17.28
2025-05-22 13:00:00,21.54167099,85.7,0.2,323,1.067,17.28
2025-05-22 14:00:00,21.58333305,80.4,1.1,278,1.067,95.04
2025-05-22 14:30:01,21.60417222,74.3,0.6,310,1.067,51.84
2025-05-22 15:00:00,21.62500435,67,1.3,93,1.067,112.32
2025-05-22 15:30:00,21.64583641,68.3,1.1,224,1.067,95.04
2025-05-22 16:00:00,21.66666747,67.8,0.3,259,1.067,25.92
2025-05-22 16:00:01,21.66667789,67.8,0.5,254,1.067,43.2
2025-05-22 16:30:01,21.68750866,71.9,0.9,338,1.067,77.76
2025-05-22 17:30:00,21.7291691,64.6,1.1,355,1.067,95.04
2025-05-22 18:00:01,21.75000672,68,1.9,49,1.067,164.16
2025-05-22 18:30:00,21.77083785,72.1,0.3,324,1.067,25.92
2025-05-27 13:30:00,26.56250268,71.5,0.7,120,1.202,60.48
2025-05-27 14:30:01,26.60417376,67.3,0.9,151,1.202,77.76
2025-05-27 15:00:00,26.62500453,67,0.6,40,1.202,51.84
2025-05-27 15:30:00,26.64583687,65.8,1.5,328,1.202,129.6
2025-05-27 16:00:00,26.66666784,65.9,0.4,78,1.202,34.56
2025-05-27 16:00:01,26.66667789,65.9,0.5,125,1.202,43.2
2025-05-27 16:30:01,26.68750877,67.5,0.3,101,1.202,25.92
2025-05-27 17:00:01,26.70833994,65.5,1,68,1.202,86.4
2025-05-27 17:30:01,26.72917242,63.4,0.5,74,1.202,43.2
2025-05-27 18:00:00,26.75000413,61.7,0.6,47,1.202,51.84
2025-05-27 18:30:00,26.77083531,59.6,0.9,61,1.202,77.76
2025-05-27 19:00:00,26.79166642,62.5,1.1,55,1.202,95.04
2025-05-27 19:30:00,26.81250422,64.6,0.7,76,1.202,60.48
2025-05-27 20:30:00,26.85416658,67.9,0.2,64,1.226,17.28
2025-05-27 21:00:00,26.87500474,68.4,0.7,202,1.295,60.48
2025-05-27 21:30:00,26.89583667,59.2,0.4,222,1.3,34.56
2025-05-27 22:00:00,26.91666776,60.3,0.7,84,1.3,60.48
2025-05-27 22:00:01,26.91667775,60.3,0.8,87,1.3,69.12
2025-05-27 23:00:00,26.95833581,58.1,0.4,96,1.3,34.56
2025-05-27 23:30:00,26.97916795,61.9,0.8,306,1.3,69.12
2025-05-27 23:30:01,26.97917795,61.9,1,305,1.3,86.4
2025-05-28 00:30:00,27.02083588,61.1,0.8,40,1.3,69.12
2025-05-28 01:00:00,27.04166739,63.8,0.5,108,1.3,43.2
2025-05-28 01:00:01,27.04167702,63.8,0.3,341,1.3,25.92
2025-05-28 01:30:01,27.06250921,65.1,0.4,297,1.3,34.56
2025-05-28 02:00:01,27.0833405,66,0.6,105,1.3,51.84
2025-05-28 02:30:00,27.10417143,69,0.8,47,1.3,69.12
2025-05-28 03:00:00,27.12500445,71.2,0.2,147,1.3,17.28
2025-05-28 03:30:00,27.1458366,72.6,0.3,315,1.3,25.92
2025-05-28 04:00:00,27.1666686,75.3,0.4,184,1.3,34.56
2025-05-28 04:30:00,27.18749979,76,0.3,67,1.3,25.92
2025-05-28 04:30:01,27.18750925,76,0.3,69,1.3,25.92
2025-05-28 05:00:01,27.20834058,76.6,0.2,75,1.3,17.28
2025-05-28 05:30:00,27.22917173,77.4,0.1,76,1.3,8.64
2025-05-28 06:00:00,27.25000382,78.6,0.4,231,1.3,34.56
2025-05-28 06:30:00,27.27083533,79.6,0.1,82,1.3,8.64
2025-05-28 07:00:00,27.29166698,80.8,0.4,70,1.303,34.56
2025-05-28 07:00:01,27.29167721,80.8,0.4,69,1.303,34.56
2025-05-28 07:30:01,27.31250978,82.1,0.3,29,1.311,25.92
2025-05-28 08:00:01,27.33334095,86.8,0.1,48,1.327,8.64
2025-05-28 08:30:01,27.35417422,85.6,0.3,202,1.329,25.92
2025-05-28 09:00:00,27.37500508,87.4,0.1,182,1.329,8.64
2025-05-28 09:30:00,27.39583638,86.4,0.4,95,1.333,34.56
2025-05-28 10:00:00,27.41666741,87.6,0.2,253,1.337,17.28
2025-05-28 10:00:01,27.41667704,87.6,0.3,240,1.337,25.92
2025-05-28 10:30:01,27.43750931,88.1,0.3,283,1.337,25.92
2025-05-28 11:00:01,27.4583403,86.9,0.2,72,1.339,17.28
2025-05-28 11:30:00,27.47917168,88.4,0.1,49,1.34,8.64
2025-05-28 12:00:00,27.50000283,88.4,0.3,315,1.342,25.92
2025-05-28 12:30:00,27.52083505,87.4,0.3,288,1.369,25.92
2025-05-28 13:00:00,27.5416668,90.5,0.5,248,1.375,43.2
2025-05-28 14:00:01,27.58333981,95.1,1.6,279,1.625,138.24
2025-05-28 15:00:00,27.62500222,97.7,0.3,20,2.292,25.92
2025-05-28 15:30:00,27.6458332,97.8,0.5,224,2.484,43.2
2025-05-28 15:30:01,27.6458425,97.8,0.5,224,2.484,43.2
2025-05-28 16:00:01,27.66667382,98.2,0.3,19,2.528,25.92
2025-05-28 16:30:00,27.68750517,97.2,0.8,40,2.528,69.12
2025-05-28 17:00:00,27.70833629,87.7,0.4,150,2.528,34.56
2025-05-28 17:30:00,27.7291675,79.4,1.1,66,2.528,95.04
2025-05-28 17:30:01,27.72917768,79.4,1.1,66,2.528,95.04
2025-05-28 18:00:01,27.75000905,79,1.2,298,2.528,103.68
2025-05-28 18:30:01,27.77084008,75.5,1.8,70,2.528,155.52
2025-05-28 19:00:00,27.79167169,77.5,1.3,94,2.528,112.32
2025-05-28 19:30:00,27.81250288,77.3,1.3,62,2.528,112.32
2025-05-28 20:00:00,27.83333471,76.9,0.9,59,2.528,77.76
2025-05-28 21:00:00,27.87500326,72,0.6,205,2.528,51.84
2025-05-28 21:30:00,27.89583455,74.6,1.2,98,2.528,103.68
2025-05-28 21:30:01,27.89584404,74.6,1.2,98,2.528,103.68
2025-05-28 22:30:01,27.93750682,79.7,1.4,37,2.528,120.96
2025-05-28 23:00:00,27.95833796,78,1.1,115,2.528,95.04
2025-05-28 23:30:01,27.97917245,78.4,1.4,111,2.528,120.96
2025-05-29 00:30:00,28.02083837,87.4,0.7,199,2.528,60.48
2025-05-29 01:00:00,28.04166933,89.2,0.9,45,2.528,77.76
2025-05-29 01:30:00,28.06249971,92.6,0.7,318,2.528,60.48
2025-05-29 01:30:01,28.06250899,92.6,0.7,318,2.528,60.48
2025-05-29 02:00:01,28.08334146,93.2,0.1,148,2.528,8.64
2025-05-29 02:30:01,28.10417251,93.5,0.3,45,2.528,25.92
2025-05-29 03:00:00,28.12500363,93.6,0.4,108,2.528,34.56
2025-05-29 03:30:00,28.14583585,91.5,0.6,289,2.528,51.84
2025-05-29 04:00:00,28.1666679,91.1,0.5,321,2.528,43.2
2025-05-29 04:00:01,28.16667716,91.1,0.5,321,2.528,43.2
2025-05-29 04:30:01,28.18750852,90.5,0.8,129,2.528,69.12
2025-05-29 05:00:01,28.20833899,88.2,0.4,247,2.528,34.56
2025-05-29 05:30:00,28.22917145,88.1,0.2,160,2.528,17.28
2025-05-29 06:00:00,28.25000291,88.3,0.3,199,2.528,25.92
2025-05-29 06:30:00,28.27083448,87.9,0.2,245,2.528,17.28
2025-05-29 06:30:01,28.27084425,87.9,0.2,245,2.528,17.28
2025-05-29 07:00:01,28.291675,88,0.1,209,2.528,8.64
2025-05-29 07:30:01,28.31250597,90,0.1,319,2.528,8.64
2025-05-29 08:00:00,28.33333821,91.7,0.1,312,2.528,8.64
2025-05-29 08:30:00,28.35416954,93.5,0.3,294,2.528,25.92
2025-05-29 09:00:00,28.37500065,95,0.4,283,2.528,34.56
2025-05-29 09:00:01,28.37500992,95,0.4,283,2.528,34.56
2025-05-29 09:30:01,28.39584104,96.3,0.1,353,2.528,8.64
2025-05-29 10:00:01,28.41667251,96.9,0.6,275,2.528,51.84
2025-05-29 10:30:00,28.43750343,97.1,0.5,68,2.528,43.2
2025-05-29 11:00:00,28.45833478,97.4,0.5,291,2.528,43.2
2025-05-29 11:00:01,28.45834424,97.4,0.5,291,2.528,43.2
2025-05-29 11:30:01,28.47917611,96.8,0.7,259,2.528,60.48
2025-05-29 12:00:01,28.50000759,95.4,0.6,229,2.528,51.84
2025-05-29 12:30:01,28.52083893,92.2,0.8,269,2.528,69.12
2025-05-29 13:30:00,28.5625021,83.8,2.6,262,2.528,224.64
2025-05-29 14:00:00,28.58333594,80.8,1,282,2.528,86.4
2025-05-29 14:30:00,28.60416695,77.8,1.5,265,2.528,129.6
2025-05-29 15:00:00,28.62500354,73.7,1.4,229,2.528,120.96
2025-05-29 15:30:01,28.64583892,71.5,1.8,243,2.528,155.52
2025-05-29 16:30:00,28.68750327,65.3,1.3,233,2.528,112.32
2025-05-29 17:00:00,28.70833447,58.4,1.1,212,2.528,95.04
2025-05-29 18:00:00,28.75000366,54.2,1.3,265,2.528,112.32
2025-05-29 18:30:00,28.77083491,54.5,0.8,223,2.528,69.12
2025-05-29 18:30:01,28.77084454,54.5,0.8,223,2.528,69.12
2025-05-29 19:00:01,28.79167501,49.6,1,226,2.528,86.4
2025-05-29 20:00:01,28.83334077,48,2.6,276,2.528,224.64
2025-05-29 20:30:01,28.8541749,46.9,0.7,267,2.528,60.48
2025-05-29 21:00:01,28.87500594,52.4,0.2,318,2.528,17.28
2025-05-29 21:30:00,28.89583752,60.5,0.1,45,2.528,8.64
2025-05-29 22:00:00,28.91666912,63.1,0.7,50,2.528,60.48
2025-05-29 22:30:00,28.93750056,59,0.4,39,2.528,34.56
2025-05-29 22:30:01,28.93751003,59,0.4,39,2.528,34.56
2025-05-29 23:00:01,28.95834102,57.3,0.2,59,2.528,17.28
2025-05-29 23:30:01,28.97917324,58.2,0.2,22,2.528,17.28
2025-05-30 00:00:01,29.00000946,57.4,0.7,84,2.528,60.48
2025-05-30 00:30:01,29.020842,59.2,0.2,302,2.528,17.28
2025-05-30 01:00:01,29.04167352,62.6,0.4,340,2.528,34.56
2025-05-30 01:30:00,29.06250453,66.4,0.5,277,2.528,43.2
2025-05-30 02:00:00,29.08333503,71.1,0.1,129,2.528,8.64
2025-05-30 02:30:00,29.10416698,73.8,0.2,310,2.528,17.28
2025-05-30 02:30:01,29.10417644,73.8,0.2,310,2.528,17.28
2025-05-30 03:00:01,29.12500803,79.6,0.2,34,2.528,17.28
2025-05-30 03:30:01,29.14583912,83.6,0.3,70,2.528,25.92
2025-05-30 04:00:00,29.16667122,82.9,0.1,5,2.528,8.64
2025-05-30 04:30:00,29.18750214,86.1,0.1,317,2.528,8.64
2025-05-30 05:00:00,29.2083335,88.6,0.1,312,2.528,8.64
2025-05-30 05:00:01,29.2083433,88.6,0.1,319,2.528,8.64
2025-05-30 05:30:01,29.22917407,90.6,0.4,281,2.528,34.56
2025-05-30 06:00:01,29.25000651,91.7,0.4,298,2.528,34.56
2025-05-30 06:30:00,29.27083847,92.9,0.2,263,2.528,17.28
2025-05-30 07:00:00,29.29166942,93.6,0.1,133,2.528,8.64
2025-05-30 07:30:00,29.31250069,94.6,0.2,47,2.528,17.28
2025-05-30 07:30:01,29.31251014,94.6,0.2,46,2.528,17.28
2025-05-30 08:00:01,29.33334127,94.8,0.4,298,2.528,34.56
2025-05-30 08:30:01,29.35417245,95.2,0.4,285,2.528,34.56
2025-05-30 09:00:00,29.37500373,95.7,0.3,264,2.528,25.92
2025-05-30 09:30:00,29.39583571,95.3,0.4,269,2.528,34.56
2025-05-30 10:00:00,29.41666688,95,0.4,288,2.528,34.56
2025-05-30 10:00:01,29.41667745,95,0.4,288,2.528,34.56
2025-05-30 10:30:01,29.43750972,94.2,0.4,281,2.528,34.56
2025-05-30 11:00:01,29.45834091,93.4,0.7,242,2.528,60.48
2025-05-30 11:30:01,29.47917286,87.3,0.4,270,2.528,34.56
2025-05-30 12:00:00,29.5000039,83,0.6,255,2.528,51.84
2025-05-30 12:30:00,29.52083533,78.2,0.5,227,2.528,43.2
2025-05-30 13:00:00,29.54166739,65.2,0.6,225,2.528,51.84
2025-05-30 13:30:00,29.56250034,59.7,0.7,170,2.528,60.48
2025-05-30 13:30:01,29.56251089,59.7,0.8,169,2.528,69.12
2025-05-30 14:00:01,29.58334214,54.5,2.5,236,2.528,216
2025-05-30 14:30:01,29.60417335,51.1,1.4,246,2.528,120.96
2025-05-30 15:00:00,29.62500468,48.5,1.5,267,2.528,129.6
2025-05-30 15:30:00,29.64583618,47,0.3,301,2.528,25.92
2025-05-30 16:30:00,29.68749991,45.6,1,58,2.528,86.4
2025-05-30 16:30:01,29.68750992,45.6,0.9,53,2.528,77.76
2025-05-30 17:00:01,29.70834143,44.3,0.8,240,2.528,69.12
2025-05-30 17:30:01,29.72917329,43.8,1.4,263,2.528,120.96
2025-05-31 15:00:00,30.62500431,69.8,1.3,33,2.544,112.32
2025-05-31 15:30:01,30.64583939,66.5,1.5,2,2.544,129.6
2025-05-31 16:00:00,30.66667055,66.3,0.7,73,2.544,60.48
2025-05-31 16:30:00,30.68750278,65.2,1.2,53,2.544,103.68
2025-05-31 17:00:00,30.7083348,62.8,1.6,114,2.544,138.24
2025-05-31 17:00:01,30.70834456,62.8,1.6,115,2.544,138.24
2025-05-31 17:30:01,30.72917535,63.3,0.5,341,2.544,43.2
2025-05-31 18:00:01,30.75000663,66.7,1,97,2.544,86.4
2025-05-31 19:00:00,30.79166688,59.1,0.9,101,2.544,77.76
2025-05-31 19:00:01,30.79167633,59.1,0.9,106,2.544,77.76
2025-05-31 20:00:01,30.8333415,55.6,1,90,2.544,86.4
2025-05-31 21:00:00,30.87500014,46.8,1.7,83,2.544,146.88
2025-05-31 21:30:00,30.89583856,41.6,1,62,2.544,86.4
2025-05-31 22:30:00,30.93750059,39.5,1,94,2.544,86.4
2025-05-31 22:30:01,30.93751004,39.5,0.9,95,2.544,77.76
2025-05-31 23:00:01,30.95834116,39.1,0.4,24,2.544,34.56
2025-05-31 23:30:01,30.97917251,40.4,0.7,100,2.544,60.48
2025-06-01 00:00:00,31.00000385,39,0.6,221,2.544,51.84
